r2a_pitchdisc_0000.pcm	SAME	237	937	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	4063	0	c5c802015e8344fa18c37fe12008b83e7402f7ca9f98690c72bffa33bb313ff5
r2a_pitchdisc_0001.pcm	LOWER	995	658486	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	663486	0	e8617a2f8d7ef9238a6251cec56062facb8c1ec6b4c07dff0b8cbe93db51f122
r2a_pitchdisc_0002.pcm	SAME	60	193	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	4807	0	ad70590b043a5f8b047f77ba50adcf20bcae685a88101244ea36ed6fa0ed3f39
r2a_pitchdisc_0003.pcm	HIGHER	996	977608	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	982608	0	3c0d5fa9782caad7a07d839b6bb440209d6cb3e100c5dd556a6455509b5700df
r2a_pitchdisc_0004.pcm	SAME	465	2611	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	2389	0	ee5b20f77648c16d2ab80a45e01de6a46d653aaed9cf316e6cbc639c0d7ce8e8
r2a_pitchdisc_0005.pcm	HIGHER	985	197235	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	202235	0	3075266b816d8e7f8b90db014a63498e6364965c25924bd0a8835a900137ef4a
r2a_pitchdisc_0006.pcm	SAME	510	3134	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	1866	0	942f568856ad504c03796c4c2f6fa2c065086175766681f4e4c5c1dde0342d14
r2a_pitchdisc_0007.pcm	LOWER	995	659538	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	664538	0	a2b57a6743a81a3c98f6bfec0e58e203b5d9c3ee22a9540e90554a43102abff8
r2a_pitchdisc_0008.pcm	HIGHER	991	331952	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	336952	0	dfef25078141d3c135a84ac6c97daa729a88a78f7188ecd77306867aa313108f
r2a_pitchdisc_0009.pcm	SAME	93	309	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	4691	0	3efea2620451111787e673452b8a45b6609263f1d35b102b02b743aabc30bec0
r2a_pitchdisc_0010.pcm	HIGHER	998	2016833	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	2021833	0	74ed3c7544dde1eed6cc99a28e2091cdec8555c964cab53309f036e37a17d7f3
r2a_pitchdisc_0011.pcm	HIGHER	995	652980	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	657980	0	154fca869a5140b2c53ac3e0162ae28435dee197a5d8a566fea543e759ad940f
r2a_pitchdisc_0012.pcm	LOWER	990	326595	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	331595	0	9ac9359971284069e69e6075af0da1069307fdb00610d8ac4e4c2c9a94d52e24
r2a_pitchdisc_0013.pcm	HIGHER	999	3027563	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	3032563	0	90c8835477358c8083dece372c50e3330b3b8665cc888a496ea22ddb524c6b9b
r2a_pitchdisc_0014.pcm	SAME	228	887	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	4113	0	c4bf189fdb4429653d8a8be252874c7245136efa06f76dcdba0925169adfdd4d
r2a_pitchdisc_0015.pcm	HIGHER	637	5270	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	10270	0	901d19b454aaf802bb9de2db1e8d9e892be7b1df2c571030ac4d69024fd997ef
r2a_pitchdisc_0016.pcm	SAME	512	3156	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	1844	0	750d0ef97c60bc7a98ab4e96a17799617d9e4fb0446e2940271f700f0059e748
r2a_pitchdisc_0017.pcm	SAME	263	1076	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	3924	0	48557c2bf94b3fc0516e235ad46318cd231ccd545a9712c1df9f2a253614d805
r2a_pitchdisc_0018.pcm	SAME	445	2409	246600	1	WITHHOLD	0000000000000000000000000000000000000000000000000000000000000000	2591	0	db66edca1065760acc3eb9d93a157e0faf6430dd9f4da8577790d30a8340dcec
r2a_pitchdisc_0019.pcm	HIGHER	997	1009418	246600	1	INSTALL	0000000000000000000000000000000000000000000000000000000000000000	1014418	0	2329756a5b5c31d7fd54dfd5d4154c9837afc84838ab90e0922e3a4847ed889a
