H5B-D-0-00	32	2	2	0	0	REL	1	959	0	f32
H5B-D-0-02	32	2	2	0	0	REL	1	958	0	f32
H5B-D-0-04	32	2	2	0	0	REL	1	959	0	f32
H5B-D-0-06	32	2	2	0	0	REL	1	960	0	f32
H5B-D-0-08	32	2	2	0	0	REL	1	961	0	f32
H5B-D-1-00	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-02	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-04	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-06	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-08	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-00	32	4	4	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-02	32	4	4	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-04	32	4	4	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-06	32	4	4	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-08	32	4	4	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-00	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-02	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-04	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-06	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-08	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-0-01	32	2	2	0	0	REL	1	962	0	f32
H5B-D-0-03	32	2	2	0	0	REL	1	962	0	f32
H5B-D-0-05	32	2	2	0	0	REL	1	963	0	f32
H5B-D-0-07	32	2	2	0	0	REL	1	964	0	f32
H5B-D-0-09	32	2	2	0	0	REL	1	965	0	f32
H5B-D-1-01	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-03	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-05	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-07	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-1-09	32	3	3	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-01	32	4	4	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-2-03	32	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-05	32	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-07	32	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-09	32	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-6-01	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-03	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-05	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-07	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-09	32	8	8	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-O-06-00	32	7	7	0	0	ABSTAIN:leader-changed	A	598	0	f32
H5B-O-06-02	32	7	7	0	0	ABSTAIN:leader-changed	A	930	0	f32
H5B-O-06-04	32	7	7	0	0	ABSTAIN:leader-changed	A	931	0	f32
H5B-O-06-06	32	7	7	0	0	ABSTAIN:leader-changed	A	687	0	f32
H5B-O-06-08	32	7	7	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-O-12-00	32	13	13	0	0	ABSTAIN:leader-changed	A	757	0	f32
H5B-O-12-02	32	13	13	0	0	ABSTAIN:leader-changed	A	952	0	f32
H5B-O-12-04	32	13	13	0	0	ABSTAIN:leader-changed	A	952	0	f32
H5B-O-12-06	32	13	13	0	0	ABSTAIN:leader-changed	A	790	0	f32
H5B-O-12-08	32	13	13	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-O-20-00	32	21	21	0	0	ABSTAIN:leader-changed	A	800	0	f32
H5B-O-20-02	32	21	21	0	0	ABSTAIN:leader-changed	A	936	0	f32
H5B-O-20-04	32	21	21	0	0	ABSTAIN:leader-changed	A	936	0	f32
H5B-O-20-06	32	21	21	0	0	ABSTAIN:leader-changed	A	816	0	f32
H5B-O-20-08	32	21	21	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-O-40-00	32	32	32	0	0	REL	1	830	0	f32
H5B-O-40-02	32	32	32	0	0	REL	1	935	0	f32
H5B-O-40-04	32	32	32	0	0	REL	1	935	0	f32
H5B-O-40-06	32	32	32	0	0	REL	1	840	0	f32
H5B-O-40-08	32	32	32	0	0	REL	1	1	0	f32
H5B-O-06-01	32	7	7	0	0	ABSTAIN:leader-changed	A	862	0	f32
H5B-O-06-03	32	7	7	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-O-06-05	32	7	7	0	0	ABSTAIN:leader-changed	A	870	0	f32
H5B-O-06-07	32	7	7	0	0	ABSTAIN:leader-changed	A	950	0	f32
H5B-O-06-09	32	7	7	0	0	ABSTAIN:leader-changed	A	950	0	f32
H5B-O-12-01	32	13	13	0	0	ABSTAIN:leader-changed	A	880	0	f32
H5B-O-12-03	32	13	13	0	0	ABSTAIN:leader-changed	A	-1	0	f32
