H5B-P-06-00	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-01	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-02	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-03	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-04	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-05	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-06	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-07	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-08	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-09	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-00	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-01	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-02	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-03	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-04	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-05	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-06	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-07	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-08	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-09	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-00	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-01	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-02	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-03	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-04	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-05	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-06	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-07	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-08	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-20-09	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-00	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-01	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-02	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-03	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-04	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-05	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-06	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-07	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-08	16	0	0	0	0	RELEASE	0	0	0	0
H5B-P-40-09	16	0	0	0	0	RELEASE	0	0	0	0
H5B-O-06-00	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-01	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-02	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-03	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-04	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-05	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-06	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-07	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-08	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-06-09	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-12-00	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-12-01	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-12-02	16	0	0	0	0	ABSTAIN	A	0	0	0
H5B-O-12-03	16	0	0	0	0	ABSTAIN	A	0	0	0
