H5B-P-06-00	4	0	0	0	0	RELEASE	0	994	0	0
H5B-P-06-01	4	0	0	0	0	RELEASE	0	966	0	0
H5B-P-06-02	4	0	0	0	0	RELEASE	0	945	0	0
H5B-P-06-03	4	0	0	0	0	RELEASE	0	725	0	0
H5B-P-06-04	4	0	0	0	0	RELEASE	0	900	0	0
H5B-P-06-05	4	0	0	0	0	RELEASE	0	878	0	0
H5B-P-06-06	4	0	0	0	0	RELEASE	0	580	0	0
H5B-P-06-07	4	0	0	0	0	RELEASE	0	838	0	0
H5B-P-06-08	4	0	0	0	0	RELEASE	0	483	0	0
H5B-P-06-09	4	0	0	0	0	RELEASE	0	802	0	0
H5B-P-12-00	4	0	0	0	0	RELEASE	0	821	0	0
H5B-P-12-01	4	0	0	0	0	RELEASE	0	414	0	0
H5B-P-12-02	4	0	0	0	0	RELEASE	0	787	0	0
H5B-P-12-03	4	0	0	0	0	RELEASE	0	362	0	0
H5B-P-12-04	4	0	0	0	0	RELEASE	0	768	0	0
H5B-P-12-05	4	0	0	0	0	RELEASE	0	756	0	0
H5B-P-12-06	4	0	0	0	0	RELEASE	0	322	0	0
H5B-P-12-07	4	0	0	0	0	RELEASE	0	726	0	0
H5B-P-12-08	4	0	0	0	0	RELEASE	0	290	0	0
H5B-P-12-09	4	0	0	0	0	RELEASE	0	710	0	0
H5B-P-20-00	4	0	0	0	0	RELEASE	0	700	0	0
H5B-P-20-01	4	0	0	0	0	RELEASE	0	263	0	0
H5B-P-20-02	4	0	0	0	0	RELEASE	0	675	0	0
H5B-P-20-03	4	0	0	0	0	RELEASE	0	241	0	0
H5B-P-20-04	4	0	0	0	0	RELEASE	0	830	0	0
H5B-P-20-05	4	0	0	0	0	RELEASE	0	651	0	0
H5B-P-20-06	4	0	0	0	0	RELEASE	0	223	0	0
H5B-P-20-07	4	0	0	0	0	RELEASE	0	630	0	0
H5B-P-20-08	4	0	0	0	0	RELEASE	0	207	0	0
H5B-P-20-09	4	0	0	0	0	RELEASE	0	814	0	0
H5B-P-40-00	4	0	0	0	0	RELEASE	0	609	0	0
H5B-P-40-01	4	0	0	0	0	RELEASE	0	193	0	0
H5B-P-40-02	4	0	0	0	0	RELEASE	0	590	0	0
H5B-P-40-03	4	0	0	0	0	RELEASE	0	181	0	0
H5B-P-40-04	4	0	0	0	0	RELEASE	0	798	0	0
H5B-P-40-05	4	0	0	0	0	RELEASE	0	572	0	0
H5B-P-40-06	4	0	0	0	0	RELEASE	0	170	0	0
H5B-P-40-07	4	0	0	0	0	RELEASE	0	555	0	0
