H5B-P-06-00	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-01	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-02	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-03	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-04	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-05	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-06	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-07	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-08	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-06-09	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-00	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-01	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-02	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-03	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-04	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-05	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-06	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-07	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-08	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-12-09	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-00	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-01	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-02	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-03	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-04	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-05	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-06	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-07	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-08	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-20-09	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-00	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-01	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-02	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-03	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-04	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-05	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-06	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-07	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-08	64	0	0	0	0	ABSTAIN	A	0	0	0
H5B-P-40-09	64	0	0	0	0	ABSTAIN	A	0	0	0
