TRAP-A1-001	1	0	0	0	0	RELEASE	0	1000	0	0
TRAP-A1-002	1	0	0	0	0	RELEASE	0	666	0	0
TRAP-A1-003	1	0	0	0	0	RELEASE	0	500	0	0
TRAP-A1-004	1	0	0	0	0	RELEASE	0	400	0	0
TRAP-A1-005	1	0	0	0	0	RELEASE	0	333	0	0
TRAP-A1-006	1	0	0	0	0	RELEASE	0	285	0	0
TRAP-A1-007	1	0	0	0	0	RELEASE	0	250	0	0
TRAP-A1-008	1	0	0	0	0	RELEASE	0	222	0	0
TRAP-A2-001	1	0	0	0	0	RELEASE	0	200	0	0
TRAP-A2-002	1	0	0	0	0	RELEASE	0	181	0	0
TRAP-A2-003	1	0	0	0	0	RELEASE	0	166	0	0
TRAP-A2-004	1	0	0	0	0	RELEASE	0	153	0	0
TRAP-A2-005	1	0	0	0	0	RELEASE	0	142	0	0
TRAP-A2-006	1	0	0	0	0	RELEASE	0	133	0	0
TRAP-A2-007	1	0	0	0	0	RELEASE	0	125	0	0
TRAP-A2-008	1	0	0	0	0	RELEASE	0	117	0	0
TRAP-A3-001	1	0	0	0	0	RELEASE	0	1000	0	0
TRAP-A3-002	1	0	0	0	0	RELEASE	0	666	0	0
TRAP-A3-003	1	0	0	0	0	RELEASE	0	500	0	0
TRAP-A3-004	1	0	0	0	0	RELEASE	0	400	0	0
TRAP-A3-005	1	0	0	0	0	RELEASE	0	333	0	0
TRAP-A3-006	1	0	0	0	0	RELEASE	0	285	0	0
TRAP-A4-001	1	0	0	0	0	RELEASE	0	1000	0	0
TRAP-A4-002	1	0	0	0	0	RELEASE	0	666	0	0
TRAP-A4-003	1	0	0	0	0	RELEASE	0	500	0	0
TRAP-A4-004	1	0	0	0	0	RELEASE	0	400	0	0
TRAP-A4-005	1	0	0	0	0	RELEASE	0	333	0	0
TRAP-A4-006	1	0	0	0	0	RELEASE	0	285	0	0
TRAP-A5-001	1	0	0	0	0	RELEASE	0	250	0	0
TRAP-A5-002	1	0	0	0	0	RELEASE	0	222	0	0
TRAP-A5-003	1	0	0	0	0	RELEASE	0	200	0	0
TRAP-A5-004	1	0	0	0	0	RELEASE	0	181	0	0
TRAP-A5-005	1	0	0	0	0	RELEASE	0	166	0	0
TRAP-A5-006	1	0	0	0	0	RELEASE	0	153	0	0
TRAP-A6-001	1	0	0	0	0	RELEASE	0	142	0	0
