LH,0,1,0,0
LH,1,0,0,0
LH,2,1,0,0
LH,3,1,0,0
LH,4,1,0,0
LH,5,1,0,0
LH,6,0,0,0
LH,7,1,0,0
LH,8,0,0,0
LH,9,1,0,0
LH,10,1,0,0
LH,11,1,0,0
LH,12,1,0,0
LH,13,0,0,0
LH,14,1,0,0
LH,15,1,0,0
LH,16,1,0,0
LH,17,1,0,0
LH,18,0,0,0
LH,19,1,0,0
LH,20,0,0,0
LH,21,1,0,0
LH,22,1,0,0
LH,23,1,0,0
LH,24,1,0,0
LH,25,0,0,0
LH,26,1,0,0
LH,27,1,0,0
LH,28,1,0,0
LH,29,1,0,0
LH,30,0,0,0
LH,31,1,0,0
LH,32,0,0,0
LH,33,1,0,0
LH,34,1,0,0
LH,35,1,0,0
LH,36,1,0,0
LH,37,0,0,0
LH,38,1,0,0
LH,39,1,0,0
LH,40,1,0,0
LH,41,1,0,0
LH,42,0,0,0
LH,43,1,0,0
LH,44,0,0,0
LH,45,1,0,0
LH,46,1,0,0
LH,47,1,0,0
LH,48,1,0,0
LH,49,0,0,0
LH,50,1,0,0
LH,51,1,0,0
LH,52,1,0,0
LH,53,1,0,0
LH,54,0,0,0
LH,55,1,0,0
LH,56,0,0,0
LH,57,1,0,0
LH,58,1,0,0
LH,59,1,0,0
LH,60,1,0,0
LH,61,0,0,0
LH,62,1,0,0
LH,63,1,0,0
LH,64,1,0,0
LH,65,1,0,0
LH,66,0,0,0
LH,67,1,0,0
LH,68,0,0,0
LH,69,1,0,0
LH,70,1,0,0
LH,71,1,0,0
LH,72,1,0,0
LH,73,0,0,0
LH,74,1,0,0
LH,75,1,0,0
LH,76,1,0,0
LH,77,1,0,0
LH,78,0,0,0
LH,79,1,0,0
LH,80,0,0,0
LH,81,1,0,0
LH,82,1,0,0
LH,83,1,0,0
LH,84,1,0,0
LH,85,0,0,0
LH,86,0,0,1
LH,87,0,0,1
LH,88,0,0,1
LH,89,0,0,1
LH,90,0,0,1
LH,91,0,0,1
LH,92,0,0,1
LH,93,0,0,1
LH,94,0,0,1
LH,95,0,0,1
LH,96,0,0,1
LH,97,0,0,1
LH,98,0,0,1
LH,99,0,0,1
LH,100,0,0,1
LH,101,0,0,1
LH,102,0,0,1
LH,103,0,0,1
LH,104,0,0,1
LH,105,0,0,1
LH,106,0,0,1
LH,107,0,0,1
LH,108,0,0,1
LH,109,0,0,1
LH,110,0,0,1
LH,111,0,0,1
LH,112,0,0,1
LH,113,0,0,1
LH,114,0,0,1
LH,115,0,0,1
LH,116,0,0,1
LH,117,0,0,1
LH,118,0,0,1
LH,119,0,0,1
LH,120,0,0,1
LH,121,0,0,1
LH,122,0,0,1
LH,123,0,0,1
LH,124,0,0,1
LH,125,0,0,1
LH,126,0,0,1
LH,127,0,0,1
LH,128,0,0,1
LH,129,0,0,1
LH,130,0,0,1
LH,131,0,0,1
LH,132,0,0,1
LH,133,0,0,1
LH,134,0,0,1
LH,135,0,0,1
LH,136,0,0,1
LH,137,0,0,1
LH,138,0,0,1
LH,139,0,0,1
LH,140,0,0,1
LH,141,0,0,1
LH,142,0,0,1
LH,143,0,0,1
LH,144,0,0,1
LH,145,0,0,1
LH,146,0,0,1
LH,147,0,0,1
LH,148,0,0,1
LH,149,0,0,1
LH,150,0,0,1
LH,151,0,0,1
LH,152,0,0,1
LH,153,0,0,1
LH,154,0,0,1
LH,155,0,0,1
LH,156,0,0,1
LH,157,0,0,1
LH,158,0,0,1
LH,159,0,0,1
