LH,0,1,2,1,0,0
LH,1,1,1,0,0,0
LH,2,2,1,0,1,1
LH,3,3,2,1,0,0
LH,4,4,3,1,0,0
LH,5,5,4,1,0,0
LH,6,5,4,0,0,0
LH,7,6,5,1,0,0
LH,8,6,4,0,0,0
LH,9,7,5,1,0,0
LH,10,8,6,1,0,0
LH,11,9,7,1,0,0
LH,12,10,8,1,0,0
LH,13,10,7,0,0,0
LH,14,11,7,0,1,1
LH,15,12,8,1,0,0
LH,16,13,9,1,0,0
LH,17,14,10,1,0,0
LH,18,14,10,0,0,0
LH,19,15,11,1,0,0
LH,20,15,10,0,0,0
LH,21,16,11,1,0,0
LH,22,17,12,1,0,0
LH,23,18,13,1,0,0
LH,24,19,14,1,0,0
LH,25,19,13,0,0,0
LH,26,20,13,0,1,1
LH,27,21,14,1,0,0
LH,28,22,15,1,0,0
LH,29,23,16,1,0,0
LH,30,23,16,0,0,0
LH,31,24,17,1,0,0
LH,32,24,16,0,0,0
LH,33,25,17,1,0,0
LH,34,26,18,1,0,0
LH,35,27,19,1,0,0
LH,36,28,20,1,0,0
LH,37,28,19,0,0,0
LH,38,29,19,0,1,1
LH,39,30,20,1,0,0
LH,40,31,21,1,0,0
LH,41,32,22,1,0,0
LH,42,32,22,0,0,0
LH,43,33,23,1,0,0
LH,44,33,22,0,0,0
LH,45,34,23,1,0,0
LH,46,35,24,1,0,0
LH,47,36,25,1,0,0
LH,48,37,26,1,0,0
LH,49,37,25,0,0,0
LH,50,38,25,0,1,1
LH,51,39,26,1,0,0
LH,52,40,27,1,0,0
LH,53,41,28,1,0,0
LH,54,41,28,0,0,0
LH,55,42,29,1,0,0
LH,56,42,28,0,0,0
LH,57,43,29,1,0,0
LH,58,44,30,1,0,0
LH,59,45,31,1,0,0
LH,60,46,32,1,0,0
LH,61,46,31,0,0,0
LH,62,47,31,0,1,1
LH,63,48,32,1,0,0
LH,64,49,33,1,0,0
LH,65,50,34,1,0,0
LH,66,50,34,0,0,0
LH,67,51,35,1,0,0
LH,68,51,34,0,0,0
LH,69,52,35,1,0,0
LH,70,53,36,1,0,0
LH,71,54,37,1,0,0
LH,72,55,38,1,0,0
LH,73,55,37,0,0,0
LH,74,56,37,0,1,1
LH,75,57,38,1,0,0
LH,76,58,39,1,0,0
LH,77,59,40,1,0,0
LH,78,59,40,0,0,0
LH,79,60,41,1,0,0
LH,80,60,40,0,0,0
LH,81,61,41,1,0,0
LH,82,62,42,1,0,0
LH,83,63,43,1,0,0
LH,84,64,44,1,0,0
LH,85,64,43,0,0,0
LH,86,64,43,0,0,1
LH,87,64,43,0,0,1
LH,88,64,43,0,0,1
LH,89,64,43,0,0,1
LH,90,64,43,0,0,1
LH,91,64,43,0,0,1
LH,92,64,43,0,0,1
LH,93,64,43,0,0,1
LH,94,64,43,0,0,1
LH,95,64,43,0,0,1
LH,96,64,43,0,0,1
LH,97,64,43,0,0,1
LH,98,64,43,0,0,1
LH,99,64,43,0,0,1
LH,100,64,43,0,0,1
LH,101,64,43,0,0,1
LH,102,64,43,0,0,1
LH,103,64,43,0,0,1
LH,104,64,43,0,0,1
LH,105,64,43,0,0,1
LH,106,64,43,0,0,1
LH,107,64,43,0,0,1
LH,108,64,43,0,0,1
LH,109,64,43,0,0,1
LH,110,64,43,0,0,1
LH,111,64,43,0,0,1
LH,112,64,43,0,0,1
LH,113,64,43,0,0,1
LH,114,64,43,0,0,1
LH,115,64,43,0,0,1
LH,116,64,43,0,0,1
LH,117,64,43,0,0,1
LH,118,64,43,0,0,1
LH,119,64,43,0,0,1
LH,120,64,43,0,0,1
LH,121,64,43,0,0,1
LH,122,64,43,0,0,1
LH,123,64,43,0,0,1
LH,124,64,43,0,0,1
LH,125,64,43,0,0,1
LH,126,64,43,0,0,1
LH,127,64,43,0,0,1
LH,128,64,43,0,0,1
LH,129,64,43,0,0,1
LH,130,64,43,0,0,1
LH,131,64,43,0,0,1
LH,132,64,43,0,0,1
LH,133,64,43,0,0,1
LH,134,64,43,0,0,1
LH,135,64,43,0,0,1
LH,136,64,43,0,0,1
LH,137,64,43,0,0,1
LH,138,64,43,0,0,1
LH,139,64,43,0,0,1
LH,140,64,43,0,0,1
LH,141,64,43,0,0,1
LH,142,64,43,0,0,1
LH,143,64,43,0,0,1
LH,144,64,43,0,0,1
LH,145,64,43,0,0,1
LH,146,64,43,0,0,1
LH,147,64,43,0,0,1
LH,148,64,43,0,0,1
LH,149,64,43,0,0,1
LH,150,64,43,0,0,1
LH,151,64,43,0,0,1
LH,152,64,43,0,0,1
LH,153,64,43,0,0,1
LH,154,64,43,0,0,1
LH,155,64,43,0,0,1
LH,156,64,43,0,0,1
LH,157,64,43,0,0,1
LH,158,64,43,0,0,1
LH,159,64,43,0,0,1
LH,160,64,43,0,0,1
LH,161,64,43,0,0,1
LH,162,64,43,0,0,1
LH,163,64,43,0,0,1
LH,164,64,43,0,0,1
LH,165,64,43,0,0,1
LH,166,64,43,0,0,1
LH,167,64,43,0,0,1
LH,168,64,43,0,0,1
LH,169,64,43,0,0,1
LH,170,64,43,0,0,1
LH,171,64,43,0,0,1
LH,172,64,43,0,0,1
LH,173,64,43,0,0,1
LH,174,64,43,0,0,1
LH,175,64,43,0,0,1
LH,176,64,43,0,0,1
LH,177,64,43,0,0,1
LH,178,64,43,0,0,1
LH,179,64,43,0,0,1
LH,180,64,43,0,0,1
LH,181,64,43,0,0,1
LH,182,64,43,0,0,1
LH,183,64,43,0,0,1
LH,184,64,43,0,0,1
LH,185,64,43,0,0,1
LH,186,64,43,0,0,1
LH,187,64,43,0,0,1
LH,188,64,43,0,0,1
LH,189,64,43,0,0,1
LH,190,64,43,0,0,1
LH,191,64,43,0,0,1
LH,192,64,43,0,0,1
LH,193,64,43,0,0,1
LH,194,64,43,0,0,1
LH,195,64,43,0,0,1
LH,196,64,43,0,0,1
LH,197,64,43,0,0,1
LH,198,64,43,0,0,1
LH,199,64,43,0,0,1
LH,200,64,43,0,0,1
LH,201,64,43,0,0,1
LH,202,64,43,0,0,1
LH,203,64,43,0,0,1
LH,204,64,43,0,0,1
LH,205,64,43,0,0,1
LH,206,64,43,0,0,1
LH,207,64,43,0,0,1
LH,208,64,43,0,0,1
LH,209,64,43,0,0,1
LH,210,64,43,0,0,1
LH,211,64,43,0,0,1
LH,212,64,43,0,0,1
LH,213,64,43,0,0,1
LH,214,64,43,0,0,1
LH,215,64,43,0,0,1
LH,216,64,43,0,0,1
LH,217,64,43,0,0,1
LH,218,64,43,0,0,1
LH,219,64,43,0,0,1
LH,220,64,43,0,0,1
LH,221,64,43,0,0,1
LH,222,64,43,0,0,1
LH,223,64,43,0,0,1
LH,224,64,43,0,0,1
LH,225,64,43,0,0,1
LH,226,64,43,0,0,1
LH,227,64,43,0,0,1
LH,228,64,43,0,0,1
LH,229,64,43,0,0,1
LH,230,64,43,0,0,1
LH,231,64,43,0,0,1
LH,232,64,43,0,0,1
LH,233,64,43,0,0,1
LH,234,64,43,0,0,1
LH,235,64,43,0,0,1
LH,236,64,43,0,0,1
LH,237,64,43,0,0,1
LH,238,64,43,0,0,1
LH,239,64,43,0,0,1
LH,240,64,43,0,0,1
LH,241,64,43,0,0,1
LH,242,64,43,0,0,1
LH,243,64,43,0,0,1
LH,244,64,43,0,0,1
LH,245,64,43,0,0,1
LH,246,64,43,0,0,1
LH,247,64,43,0,0,1
LH,248,64,43,0,0,1
LH,249,64,43,0,0,1
LH,250,64,43,0,0,1
LH,251,64,43,0,0,1
LH,252,64,43,0,0,1
LH,253,64,43,0,0,1
