LH,0,1,2,1,0,0
LH,1,1,1,0,0,0
LH,2,2,1,0,1,1
LH,3,3,2,1,0,0
LH,4,4,3,1,0,0
LH,5,5,4,1,0,0
LH,6,5,4,0,0,0
LH,7,6,5,1,0,0
LH,8,6,4,0,0,0
LH,9,7,5,1,0,0
LH,10,8,6,1,0,0
LH,11,9,7,1,0,0
LH,12,10,8,1,0,0
LH,13,10,7,0,0,0
LH,14,11,7,0,1,1
LH,15,12,8,1,0,0
LH,16,13,9,1,0,0
LH,17,14,10,1,0,0
LH,18,14,10,0,0,0
LH,19,15,11,1,0,0
LH,20,15,10,0,0,0
LH,21,16,11,1,0,0
LH,22,17,12,1,0,0
LH,23,18,13,1,0,0
LH,24,19,14,1,0,0
LH,25,19,13,0,0,0
LH,26,20,13,0,1,1
LH,27,21,14,1,0,0
LH,28,22,15,1,0,0
LH,29,23,16,1,0,0
LH,30,23,16,0,0,0
LH,31,24,17,1,0,0
LH,32,24,16,0,0,0
LH,33,25,17,1,0,0
LH,34,26,18,1,0,0
LH,35,27,19,1,0,0
LH,36,28,20,1,0,0
LH,37,28,19,0,0,0
LH,38,29,19,0,1,1
LH,39,30,20,1,0,0
LH,40,31,21,1,0,0
LH,41,32,22,1,0,0
LH,42,32,22,0,0,0
LH,43,33,23,1,0,0
LH,44,33,22,0,0,0
LH,45,34,23,1,0,0
LH,46,35,24,1,0,0
LH,47,36,25,1,0,0
LH,48,37,26,1,0,0
LH,49,37,25,0,0,0
LH,50,38,25,0,1,1
LH,51,39,26,1,0,0
LH,52,40,27,1,0,0
LH,53,41,28,1,0,0
LH,54,41,28,0,0,0
LH,55,42,29,1,0,0
LH,56,42,28,0,0,0
LH,57,43,29,1,0,0
LH,58,44,30,1,0,0
LH,59,45,31,1,0,0
LH,60,46,32,1,0,0
LH,61,46,31,0,0,0
LH,62,47,31,0,1,1
LH,63,48,32,1,0,0
LH,64,49,33,1,0,0
LH,65,50,34,1,0,0
LH,66,50,34,0,0,0
LH,67,51,35,1,0,0
LH,68,51,34,0,0,0
LH,69,52,35,1,0,0
LH,70,53,36,1,0,0
LH,71,54,37,1,0,0
LH,72,55,38,1,0,0
LH,73,55,37,0,0,0
LH,74,56,37,0,1,1
LH,75,56,37,0,0,1
LH,76,56,37,0,0,1
LH,77,56,37,0,0,1
LH,78,56,37,0,0,1
LH,79,56,37,0,0,1
LH,80,56,37,0,0,1
LH,81,56,37,0,0,1
LH,82,56,37,0,0,1
LH,83,56,37,0,0,1
LH,84,56,37,0,0,1
LH,85,56,37,0,0,1
LH,86,56,37,0,0,1
LH,87,56,37,0,0,1
LH,88,56,37,0,0,1
LH,89,56,37,0,0,1
LH,90,56,37,0,0,1
LH,91,56,37,0,0,1
LH,92,56,37,0,0,1
LH,93,56,37,0,0,1
LH,94,56,37,0,0,1
LH,95,56,37,0,0,1
LH,96,56,37,0,0,1
LH,97,56,37,0,0,1
LH,98,56,37,0,0,1
LH,99,56,37,0,0,1
LH,100,56,37,0,0,1
LH,101,56,37,0,0,1
LH,102,56,37,0,0,1
LH,103,56,37,0,0,1
LH,104,56,37,0,0,1
LH,105,56,37,0,0,1
LH,106,56,37,0,0,1
LH,107,56,37,0,0,1
LH,108,56,37,0,0,1
LH,109,56,37,0,0,1
LH,110,56,37,0,0,1
LH,111,56,37,0,0,1
LH,112,56,37,0,0,1
LH,113,56,37,0,0,1
LH,114,56,37,0,0,1
LH,115,56,37,0,0,1
LH,116,56,37,0,0,1
LH,117,56,37,0,0,1
LH,118,56,37,0,0,1
LH,119,56,37,0,0,1
LH,120,56,37,0,0,1
LH,121,56,37,0,0,1
LH,122,56,37,0,0,1
LH,123,56,37,0,0,1
LH,124,56,37,0,0,1
LH,125,56,37,0,0,1
LH,126,56,37,0,0,1
LH,127,56,37,0,0,1
LH,128,56,37,0,0,1
LH,129,56,37,0,0,1
LH,130,56,37,0,0,1
LH,131,56,37,0,0,1
LH,132,56,37,0,0,1
LH,133,56,37,0,0,1
LH,134,56,37,0,0,1
LH,135,56,37,0,0,1
LH,136,56,37,0,0,1
LH,137,56,37,0,0,1
LH,138,56,37,0,0,1
LH,139,56,37,0,0,1
LH,140,56,37,0,0,1
LH,141,56,37,0,0,1
LH,142,56,37,0,0,1
LH,143,56,37,0,0,1
LH,144,56,37,0,0,1
LH,145,56,37,0,0,1
LH,146,56,37,0,0,1
LH,147,56,37,0,0,1
LH,148,56,37,0,0,1
LH,149,56,37,0,0,1
LH,150,56,37,0,0,1
LH,151,56,37,0,0,1
LH,152,56,37,0,0,1
LH,153,56,37,0,0,1
LH,154,56,37,0,0,1
LH,155,56,37,0,0,1
LH,156,56,37,0,0,1
LH,157,56,37,0,0,1
LH,158,56,37,0,0,1
LH,159,56,37,0,0,1
LH,160,56,37,0,0,1
LH,161,56,37,0,0,1
LH,162,56,37,0,0,1
LH,163,56,37,0,0,1
LH,164,56,37,0,0,1
LH,165,56,37,0,0,1
LH,166,56,37,0,0,1
LH,167,56,37,0,0,1
LH,168,56,37,0,0,1
LH,169,56,37,0,0,1
LH,170,56,37,0,0,1
LH,171,56,37,0,0,1
LH,172,56,37,0,0,1
LH,173,56,37,0,0,1
LH,174,56,37,0,0,1
LH,175,56,37,0,0,1
LH,176,56,37,0,0,1
LH,177,56,37,0,0,1
LH,178,56,37,0,0,1
LH,179,56,37,0,0,1
LH,180,56,37,0,0,1
LH,181,56,37,0,0,1
LH,182,56,37,0,0,1
LH,183,56,37,0,0,1
LH,184,56,37,0,0,1
LH,185,56,37,0,0,1
LH,186,56,37,0,0,1
LH,187,56,37,0,0,1
LH,188,56,37,0,0,1
LH,189,56,37,0,0,1
LH,190,56,37,0,0,1
LH,191,56,37,0,0,1
LH,192,56,37,0,0,1
LH,193,56,37,0,0,1
LH,194,56,37,0,0,1
LH,195,56,37,0,0,1
LH,196,56,37,0,0,1
LH,197,56,37,0,0,1
LH,198,56,37,0,0,1
LH,199,56,37,0,0,1
LH,200,56,37,0,0,1
LH,201,56,37,0,0,1
LH,202,56,37,0,0,1
LH,203,56,37,0,0,1
LH,204,56,37,0,0,1
LH,205,56,37,0,0,1
LH,206,56,37,0,0,1
LH,207,56,37,0,0,1
LH,208,56,37,0,0,1
LH,209,56,37,0,0,1
LH,210,56,37,0,0,1
LH,211,56,37,0,0,1
LH,212,56,37,0,0,1
LH,213,56,37,0,0,1
LH,214,56,37,0,0,1
LH,215,56,37,0,0,1
LH,216,56,37,0,0,1
LH,217,56,37,0,0,1
LH,218,56,37,0,0,1
LH,219,56,37,0,0,1
LH,220,56,37,0,0,1
LH,221,56,37,0,0,1
LH,222,56,37,0,0,1
LH,223,56,37,0,0,1
LH,224,56,37,0,0,1
LH,225,56,37,0,0,1
LH,226,56,37,0,0,1
LH,227,56,37,0,0,1
LH,228,56,37,0,0,1
LH,229,56,37,0,0,1
LH,230,56,37,0,0,1
LH,231,56,37,0,0,1
LH,232,56,37,0,0,1
LH,233,56,37,0,0,1
LH,234,56,37,0,0,1
LH,235,56,37,0,0,1
LH,236,56,37,0,0,1
LH,237,56,37,0,0,1
LH,238,56,37,0,0,1
LH,239,56,37,0,0,1
LH,240,56,37,0,0,1
LH,241,56,37,0,0,1
LH,242,56,37,0,0,1
LH,243,56,37,0,0,1
LH,244,56,37,0,0,1
LH,245,56,37,0,0,1
LH,246,56,37,0,0,1
LH,247,56,37,0,0,1
LH,248,56,37,0,0,1
LH,249,56,37,0,0,1
LH,250,56,37,0,0,1
LH,251,56,37,0,0,1
LH,252,56,37,0,0,1
LH,253,56,37,0,0,1
