COST-D1-001#s10r01	4	0	0	0	0	RELEASE	1	989	0	0
COST-D1-002#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-003#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-004#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-005#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-006#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-007#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-008#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-009#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-010#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-011#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-012#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-013#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-014#s10r01	4	0	0	0	0	RELEASE	1	990	0	0
COST-D1-015#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D1-016#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D1-017#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D1-018#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D1-019#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D1-020#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-001#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-002#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-003#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-004#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-005#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-006#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-007#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-008#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-009#s10r01	4	0	0	0	0	RELEASE	1	991	0	0
COST-D2-010#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-011#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-012#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-013#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-014#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-015#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-016#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-017#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-018#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-019#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D2-020#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-001#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-002#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-003#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-004#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-005#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-006#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-007#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-008#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-009#s10r01	4	0	0	0	0	RELEASE	1	992	0	0
COST-D3-010#s10r01	4	0	0	0	0	RELEASE	1	993	0	0
COST-D3-011#s10r01	4	0	0	0	0	RELEASE	1	993	0	0
COST-D3-012#s10r01	4	0	0	0	0	RELEASE	1	993	0	0
