RT-M3-01#s10r01	2	0	0	0	0	RELEASE	1	990	0	0
RT-M6-01#s10r01	2	0	0	0	0	RELEASE	1	950	0	0
RT-K12-01#s10r01	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r02	2	0	0	0	0	RELEASE	1	759	0	0
RT-M6-01#s10r02	2	0	0	0	0	RELEASE	1	540	0	0
RT-K12-01#s10r02	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r03	2	0	0	0	0	RELEASE	1	723	0	0
RT-M6-01#s10r03	2	0	0	0	0	RELEASE	1	527	0	0
RT-K12-01#s10r03	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r04	2	0	0	0	0	RELEASE	1	708	0	0
RT-M6-01#s10r04	2	0	0	0	0	RELEASE	1	523	0	0
RT-K12-01#s10r04	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r05	2	0	0	0	0	RELEASE	1	700	0	0
RT-M6-01#s10r05	2	0	0	0	0	RELEASE	1	521	0	0
RT-K12-01#s10r05	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r06	2	0	0	0	0	RELEASE	1	695	0	0
RT-M6-01#s10r06	2	0	0	0	0	RELEASE	1	520	0	0
RT-K12-01#s10r06	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r07	2	0	0	0	0	RELEASE	1	691	0	0
RT-M6-01#s10r07	2	0	0	0	0	RELEASE	1	519	0	0
RT-K12-01#s10r07	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r08	2	0	0	0	0	RELEASE	1	689	0	0
RT-M6-01#s10r08	2	0	0	0	0	RELEASE	1	518	0	0
RT-K12-01#s10r08	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r09	2	0	0	0	0	RELEASE	1	687	0	0
RT-M6-01#s10r09	2	0	0	0	0	RELEASE	1	518	0	0
RT-K12-01#s10r09	2	0	0	0	0	RELEASE	0	0	0	0
RT-M3-01#s10r10	2	0	0	0	0	RELEASE	1	686	0	0
RT-M6-01#s10r10	2	0	0	0	0	RELEASE	1	518	0	0
RT-K12-01#s10r10	2	0	0	0	0	RELEASE	0	0	0	0
