1|4|-195011461366969794|8|8|347|0|0|1|4|1|0|2048|2|p000.img
1|4|-2021943283488754956|0|2|393|0|0|1|4|1|0|2048|2|p001.img
1|5|1291905074397513963|82|239|666|0|0|1|4|1|0|2048|2|p002.img
1|5|3750283057526087593|74|74|361|0|0|1|4|1|0|2048|2|p003.img
1|4|3258445014530231560|11|11|325|0|0|1|4|1|0|2048|2|p004.img
1|4|-2020043327395584798|0|4|387|0|0|1|4|1|0|2048|2|p005.img
1|5|3217568343921398440|44|128|433|0|0|1|4|1|0|2048|2|p006.img
1|4|-2019091150325743297|0|5|387|0|0|1|4|1|0|2048|2|p009.img
1|5|-7690094536562308233|51|150|500|0|0|1|4|1|0|2048|2|p010.img
1|4|-2020043327395584798|0|4|387|0|0|1|4|1|0|2048|2|p013.img
1|5|3248790446608449463|96|281|711|0|0|1|4|1|0|2048|2|p014.img
1|4|-8029921014068111300|12|12|318|0|0|1|4|1|0|2048|2|p016.img
1|4|-2016217026930167418|0|8|375|0|0|1|4|1|0|2048|2|p017.img
1|5|4240371009669913773|182|182|702|0|0|1|4|1|0|2048|2|p019.img
1|4|-2018116983023337576|0|6|381|0|0|1|4|1|0|2048|2|p021.img
1|5|-6180183257201424543|92|269|700|0|0|1|4|1|0|2048|2|p022.img
1|4|-5505036125007140944|9|9|340|0|0|1|4|1|0|2048|2|p024.img
1|4|-2017156009860470387|0|7|381|0|0|1|4|1|0|2048|2|p025.img
1|5|-1141654085710100941|67|195|602|0|0|1|4|1|0|2048|2|p026.img
1|5|-5706486364918241599|188|188|711|0|0|1|4|1|0|2048|2|p027.img
1|4|3258445014530231560|11|11|325|0|0|1|4|1|0|2048|2|p028.img
1|4|-2017156009860470387|0|7|381|0|0|1|4|1|0|2048|2|p029.img
1|5|5862636514835794904|77|225|649|0|0|1|4|1|0|2048|2|p030.img
1|4|-195011461366969794|8|8|347|0|0|1|4|1|0|2048|2|p032.img
1|4|-2017156009860470387|0|7|381|0|0|1|4|1|0|2048|2|p033.img
1|5|-1693871659839355485|64|187|586|0|0|1|4|1|0|2048|2|p034.img
1|5|-4174656162904906349|118|118|565|0|0|1|4|1|0|2048|2|p035.img
1|4|1618530148784677248|10|10|333|0|0|1|4|1|0|2048|2|p036.img
1|4|-2020999902511939143|0|3|393|0|0|1|4|1|0|2048|2|p037.img
1|5|-4753883462787448713|72|210|627|0|0|1|4|1|0|2048|2|p038.img
1|5|3267116029737861041|70|70|333|0|0|1|4|1|0|2048|2|p039.img
1|4|-3936643840671183008|3|3|381|0|0|1|4|1|0|2048|2|p000.img
1|4|768664306730021974|4|4|375|0|0|1|4|1|0|2048|2|p001.img
1|4|6625399971113972722|6|6|361|0|0|1|4|1|0|2048|2|p002.img
1|4|-3936643840671183008|3|3|381|0|0|1|4|1|0|2048|2|p003.img
1|4|768664306730021974|4|4|375|0|0|1|4|1|0|2048|2|p004.img
1|4|-4206925948064263872|7|7|354|0|0|1|4|1|0|2048|2|p005.img
1|4|-3138277391239757120|5|5|368|0|0|1|4|1|0|2048|2|p006.img
1|4|-3936643840671183008|3|3|381|0|0|1|4|1|0|2048|2|p007.img
1|4|-195011461366969794|8|8|347|0|0|1|4|1|0|2048|2|p008.img
1|4|768664306730021974|4|4|375|0|0|1|4|1|0|2048|2|p009.img
1|4|6625399971113972722|6|6|361|0|0|1|4|1|0|2048|2|p011.img
1|4|768664306730021974|4|4|375|0|0|1|4|1|0|2048|2|p012.img
1|4|-3138277391239757120|5|5|368|0|0|1|4|1|0|2048|2|p013.img
1|4|-4206925948064263872|7|7|354|0|0|1|4|1|0|2048|2|p014.img
1|4|-5505036125007140944|9|9|340|0|0|1|4|1|0|2048|2|p016.img
1|4|-195011461366969794|8|8|347|0|0|1|4|1|0|2048|2|p017.img
1|4|-3138277391239757120|5|5|368|0|0|1|4|1|0|2048|2|p018.img
1|4|6625399971113972722|6|6|361|0|0|1|4|1|0|2048|2|p019.img
1|4|-8029921014068111300|12|12|318|0|0|1|4|1|0|2048|2|p020.img
1|4|-3138277391239757120|5|5|368|0|0|1|4|1|0|2048|2|p021.img
1|4|1618530148784677248|10|10|333|0|0|1|4|1|0|2048|2|p022.img
1|4|-195011461366969794|8|8|347|0|0|1|4|1|0|2048|2|p023.img
1|4|768664306730021974|4|4|375|0|0|1|4|1|0|2048|2|p024.img
1|4|1618530148784677248|10|10|333|0|0|1|4|1|0|2048|2|p025.img
1|4|-8029921014068111300|12|12|318|0|0|1|4|1|0|2048|2|p026.img
1|4|-195011461366969794|8|8|347|0|0|1|4|1|0|2048|2|p027.img
1|4|-4206925948064263872|7|7|354|0|0|1|4|1|0|2048|2|p028.img
1|4|3258445014530231560|11|11|325|0|0|1|4|1|0|2048|2|p029.img
