trial	1	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0000.img	DIFFERENT	DIFFERENT	47	DISCARD	1	01012f0002aed39da9d4a12a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	b595bcdcbb9700e74a18d568c69d14a0d97f683b3b8e0cb945d47c8ea78631e2	b595bcdcbb9700e74a18d568c69d14a0d97f683b3b8e0cb945d47c8ea78631e2	1	2aae460ba7b5b920069af3fac67fa040a1587d16ed71e2e7c02dbcbcd28f6dab
trial	2	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0001.img	DIFFERENT	DIFFERENT	756	INSTALL	1	0101f402007c9ee98296e1a400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	16705abf7111b485c956d1e70e78c5c5fa18f0f099aadb7f37feb57203e8015d	16705abf7111b485c956d1e70e78c5c5fa18f0f099aadb7f37feb57203e8015d	1	a3e016e9ffc93ac6a837e81de053312df32f3b1ce505e2c79e320f68b5d7c334
trial	3	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0002.img	DIFFERENT	DIFFERENT	834	INSTALL	1	01014203002edcb521d6aff100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	00eb2c1df0635db35dbd2e48e4bfccfbec954044ca25b91651db3fd477fa34dd	00eb2c1df0635db35dbd2e48e4bfccfbec954044ca25b91651db3fd477fa34dd	1	fecf4d3705f37bef59e584742d96bbea1e6edbf3322d4d4a0030655e1210992f
trial	4	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0003.img	DIFFERENT	DIFFERENT	545	NOTE	1	0101210201e278f7de72f15800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	09116bf4e4d7965b134e5881674de124047442654439e3688af063d067651107	09116bf4e4d7965b134e5881674de124047442654439e3688af063d067651107	1	9d740aca9a799700ea7140ad60f458c526c53d8d796607ea708c1576ca6b6aab
trial	5	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0004.img	DIFFERENT	DIFFERENT	718	INSTALL	1	0101ce02003ff9bc36f3b78e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	1081017ea7a3814c58e90a30d97f5df608289f43d7c32496f079907118b32f78	1081017ea7a3814c58e90a30d97f5df608289f43d7c32496f079907118b32f78	1	892db2789d62d59cad2e546d1c5f5bc6dc6eeb5c83ac9bd43d60a00731f95351
trial	6	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0005.img	DIFFERENT	DIFFERENT	796	INSTALL	1	01011c0300dc1b66da145ac500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	046693dedbd810865f503d4fe964e703a3412859b7ba97cdd073533e2dca6b7b	046693dedbd810865f503d4fe964e703a3412859b7ba97cdd073533e2dca6b7b	1	2349953786091b7af6ff2fbd26f5e7618f19afee86ac3afec030601d250e26e1
trial	7	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0006.img	DIFFERENT	DIFFERENT	550	NOTE	1	01012602011e02642700625900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	79351985b7e85dbfb23dff20d688abc159349df2fefd39a6f80f2a3c896c92a2	79351985b7e85dbfb23dff20d688abc159349df2fefd39a6f80f2a3c896c92a2	1	9382a1c3d041f8e4198f309140caf828b3beb641c5ced5977f93125c32047bf3
trial	8	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0007.img	DIFFERENT	DIFFERENT	792	INSTALL	1	0101180300bcbbaab6b0a4c100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	c362ae9ddf99d3c762a5e06b20d5faba1ccd85833d853b631e8681612660f3b1	c362ae9ddf99d3c762a5e06b20d5faba1ccd85833d853b631e8681612660f3b1	1	10bf9f75fb55006e12fd8602b2f83102a7cd294614fef11ea8218f4d814530ad
trial	9	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0008.img	DIFFERENT	DIFFERENT	587	NOTE	1	01014b0201d2e953cde34d6100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	d3853ab2dc67fe372222b24f87b52fcd61eacf0157006b0bb8c787587a22a6ef	d3853ab2dc67fe372222b24f87b52fcd61eacf0157006b0bb8c787587a22a6ef	1	90f744e7071ceeadcefa7edf07a64a1e5621230986172f0814def67574e0566d
trial	10	colordisc	/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/work/r2-11/fixtures/adversarial/colordisc/r2a_colordisc_0009.img	DIFFERENT	DIFFERENT	384	NOTE	1	01018001019851419d53474100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	7f65c647cc912ee9b9ca85da24dad32a48e6d5ac883d01f0960265d7433af400	7f65c647cc912ee9b9ca85da24dad32a48e6d5ac883d01f0960265d7433af400	1	4c826f2a23c5852add12eaa6e72b5ef16eab7c14c8ff5757038061304f148917
