trial	1	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p000.img	SAME	SAME	500	NOTE	1	0100f40101f2e9eaf2e9ea0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	81bc2b81d07176ffd0ea80a02268d42a9b28b9c315c759db152a122a79ceafe0	81bc2b81d07176ffd0ea80a02268d42a9b28b9c315c759db152a122a79ceafe0	1	a297d3e919a6961c279f997fdc20ac7742b98b24de10224ea55fb936ada4a41e
trial	2	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p001.img	SAME	SAME	500	NOTE	1	0100f40101af04e5af04e50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	c6ea547e52846a8e17f5c93b5e2d8abf7603b56da40085b70437a3de6c6dd1bb	c6ea547e52846a8e17f5c93b5e2d8abf7603b56da40085b70437a3de6c6dd1bb	1	b11e99fc4e31f5f9a1c1144d1c86d2ef8bd42f02ab0faf09699fb6664076f26b
trial	3	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p002.img	SAME	SAME	500	NOTE	1	0100f401016cba1b6cba1b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	e2e02b12dac8182b17692a58462ac28e7534bfd74dc252d989cd8e0226277671	e2e02b12dac8182b17692a58462ac28e7534bfd74dc252d989cd8e0226277671	1	ed944e70d49e9ffe15aceb2ec2888d3b656688d48d76fd3bdbb0f143803e40af
trial	4	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p003.img	SAME	SAME	500	NOTE	1	0100f4010168fe2568fe250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	c880b411efdf235d040e12d69a23424d7f6118f230c0a1278a264c6181707a5c	c880b411efdf235d040e12d69a23424d7f6118f230c0a1278a264c6181707a5c	1	f6ea2e2b15de5d7b4b40eff68c27135fc424ffddbc918ee412de76673cbde1a1
trial	5	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p004.img	SAME	SAME	500	NOTE	1	0100f40101778eb3778eb30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	5d89d7c40fad6a1fe38ac15bdc60933f81a191a980cb443178d757ef98d47291	5d89d7c40fad6a1fe38ac15bdc60933f81a191a980cb443178d757ef98d47291	1	0dba7282bd3de34cd805a60fb45cc91bfb061d14e859c7b1b572fcee8ca53b94
trial	6	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p005.img	SAME	SAME	500	NOTE	1	0100f4010187df7487df740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	c462e669a76a765121f447ccc78861fb8f14256e855edfe6053383e5fb2a0ae3	c462e669a76a765121f447ccc78861fb8f14256e855edfe6053383e5fb2a0ae3	1	d296ed004c9a105f760d0d750482c5fec92b42ad59bcd3bd2c0c7a09a9bf1a67
trial	7	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p006.img	SAME	SAME	500	NOTE	1	0100f4010131e24231e2420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	6d1f57db90328a986bd9b076cea941f15e41bdc0c6daef47de2a26b57529c5b0	6d1f57db90328a986bd9b076cea941f15e41bdc0c6daef47de2a26b57529c5b0	1	dc5f518ca9eacc2c8b9cefb8d39bba90d95a7f3c18058cf2bb90ccd93bfd853b
trial	8	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p007.img	SAME	SAME	500	NOTE	1	0100f4010161b13961b1390000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	965b53dd8dbceca891b04974bffd1550866acedd6b9160d69d51b5032fc87cc9	965b53dd8dbceca891b04974bffd1550866acedd6b9160d69d51b5032fc87cc9	1	4ac4bd5a3bf3af4e1443dbfb782e227e024f3973f02f23d1078f3ea84ddd4681
trial	9	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p008.img	SAME	SAME	500	NOTE	1	0100f40101d048b4d048b40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	a8c6b414c07a3401f447eeb9c4f74ede1528698306d35c5424867505eae9ec0e	a8c6b414c07a3401f447eeb9c4f74ede1528698306d35c5424867505eae9ec0e	1	05a46fa74822a8186094e44d71f8e2ac065cb305350bdd85ccd9fe8d3307182c
trial	10	colordisc	/home/hatch/workspace/tnn-lab/senses/rebuild/harness/fixtures/t1_colordisc/primary/p009.img	SAME	SAME	500	NOTE	1	0100f401014de0ab4de0ab0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	32768	00da372d7ffde0bc7584f27a4e4084261594b3a59483bfb5d6548a05964d25f4	00da372d7ffde0bc7584f27a4e4084261594b3a59483bfb5d6548a05964d25f4	1	f47711c4a36684be6913fd1e1f0f355104e626cd22855f80849279c86d02fd8f
