0	0	400	1
3	0	400	1
6	0	400	1
9	0	400	1
12	0	400	1
15	0	400	1
18	0	400	1
21	0	400	1
24	0	400	1
27	0	400	1
30	0	381	1
33	0	375	1
36	0	381	1
39	0	393	1
42	0	368	1
45	0	340	1
48	0	387	1
51	0	381	1
54	0	381	1
57	0	375	1
60	1	318	1
63	1	154	1
66	1	347	1
69	0	268	1
72	1	405	1
75	0	47	1
78	1	230	1
81	0	210	1
84	0	62	1
87	1	178	1
90	0	154	1
93	1	117	1
96	1	154	1
99	0	104	1
102	0	200	1
105	0	294	1
108	0	32	1
111	0	210	1
114	1	117	1
117	0	189	1
120	0	361	1
123	0	268	1
126	0	230	1
129	0	0	1
132	0	250	1
135	0	166	1
138	0	189	1
141	0	230	1
144	0	354	1
147	0	277	1
150	0	347	1
153	0	325	1
156	0	361	1
159	0	340	1
162	0	325	1
165	0	302	1
168	0	325	1
171	0	325	1
174	0	240	1
177	0	354	1
1	0	393	1
4	0	400	1
7	0	400	1
10	0	393	1
13	0	393	1
16	0	393	1
19	0	393	1
22	0	393	1
25	0	393	1
28	0	393	1
31	0	387	1
34	0	381	1
37	0	381	1
40	0	381	1
43	0	375	1
46	0	340	1
49	0	387	1
52	0	381	1
55	0	381	1
58	0	381	1
61	1	318	1
64	1	154	1
67	1	347	1
70	0	268	1
73	1	393	1
76	0	47	1
79	1	230	1
82	0	210	1
85	0	62	1
88	1	166	1
91	0	166	1
94	1	117	1
97	1	154	1
100	0	117	1
103	0	210	1
106	0	294	1
109	0	32	1
112	0	230	1
115	1	117	1
118	0	200	1
121	0	368	1
124	0	277	1
127	0	240	1
130	0	16	1
133	0	259	1
136	0	166	1
139	0	210	1
142	0	250	1
145	0	354	1
148	0	294	1
151	0	347	1
154	0	333	1
157	0	361	1
160	0	340	1
163	0	318	1
166	0	294	1
169	0	340	1
172	0	325	1
175	0	240	1
178	0	354	1
2	0	381	1
5	0	375	1
8	0	361	1
11	0	381	1
14	0	375	1
17	0	354	1
20	0	368	1
23	0	381	1
26	0	347	1
29	0	375	1
32	0	375	1
35	0	361	1
38	0	375	1
41	0	368	1
44	0	354	1
47	0	268	1
50	0	340	1
53	0	347	1
56	0	368	1
59	0	361	1
62	0	318	1
65	0	368	1
68	0	333	1
71	0	347	1
74	0	375	1
77	0	333	1
80	0	318	1
83	0	347	1
86	0	354	1
89	0	325	1
180	2	425	1
183	2	130	1
186	2	32	1
189	1	864	1
192	2	329	1
195	1	794	1
198	2	527	1
201	1	727	1
204	2	529	1
207	1	760	1
210	2	420	1
213	1	447	1
216	2	402	1
219	1	484	1
222	2	423	1
225	1	827	1
228	2	371	1
231	1	761	1
234	1	225	1
237	1	584	1
240	2	69	1
243	1	55	1
246	2	32	1
249	1	621	1
252	2	358	1
255	1	726	1
258	2	344	1
261	1	850	1
264	1	47	1
267	2	220	1
270	2	333	1
273	1	8	1
276	2	387	1
279	1	908	1
282	2	83	1
285	1	365	1
288	2	250	1
291	1	433	1
294	1	32	1
297	1	808	1
181	2	390	1
184	2	160	1
187	2	24	1
190	1	858	1
193	2	333	1
196	1	788	1
199	2	510	1
202	1	718	1
205	2	512	1
208	1	737	1
211	2	405	1
214	1	487	1
217	2	384	1
220	1	423	1
223	2	414	1
226	1	820	1
229	2	368	1
232	1	757	1
235	1	250	1
238	1	557	1
241	1	55	1
244	2	47	1
247	2	55	1
250	1	593	1
253	2	298	1
256	1	714	1
259	2	337	1
262	1	849	1
265	1	47	1
268	2	259	1
271	2	347	1
274	1	55	1
277	2	322	1
280	1	904	1
283	1	24	1
286	1	281	1
289	2	200	1
292	1	384	1
295	1	32	1
298	1	803	1
182	1	782	1
185	1	594	1
188	1	769	1
191	1	773	1
194	2	16	1
197	1	600	1
200	1	633	1
203	1	452	1
206	1	178	1
209	1	829	1
212	1	797	1
215	1	698	1
218	2	378	1
221	1	620	1
224	2	351	1
227	1	872	1
230	1	625	1
233	1	745	1
236	1	769	1
239	1	747	1
300	3	627	1
303	4	544	1
306	5	589	1
309	3	696	1
312	4	514	1
315	5	570	1
318	3	661	1
321	4	544	1
324	5	584	1
327	3	514	1
330	4	597	1
333	5	567	1
336	3	606	1
339	4	532	1
342	5	597	1
345	3	625	1
348	4	577	1
351	5	597	1
354	3	538	1
357	4	549	1
360	5	523	1
363	3	636	1
366	4	577	1
369	5	597	1
372	3	636	1
375	4	597	1
378	5	597	1
381	3	650	1
384	4	597	1
387	5	597	1
390	3	579	1
393	4	591	1
396	5	584	1
399	3	491	1
402	4	549	1
405	5	597	1
408	3	591	1
411	4	554	1
414	5	549	1
417	3	698	1
420	4	586	1
423	5	597	1
426	3	622	1
429	4	520	1
432	5	597	1
435	3	624	1
438	4	567	1
441	5	597	1
444	3	640	1
447	4	549	1
450	5	570	1
453	3	511	1
456	4	544	1
459	5	595	1
462	3	532	1
465	4	549	1
468	5	597	1
471	3	450	1
474	4	491	1
477	5	597	1
480	3	554	1
483	4	582	1
486	5	597	1
489	3	665	1
492	4	572	1
495	5	597	1
498	3	560	1
501	4	582	1
504	5	593	1
507	3	577	1
510	4	565	1
513	5	586	1
516	3	636	1
519	4	508	1
522	5	595	1
525	3	595	1
528	4	484	1
531	5	593	1
534	3	554	1
537	4	595	1
540	5	529	1
543	3	572	1
546	4	491	1
549	5	597	1
552	3	562	1
555	4	572	1
558	5	595	1
561	3	636	1
564	4	591	1
567	5	575	1
301	3	627	1
304	4	544	1
307	5	591	1
310	3	698	1
313	4	517	1
316	5	570	1
319	3	661	1
322	4	541	1
325	5	582	1
328	3	520	1
331	4	597	1
334	5	562	1
337	3	606	1
340	4	535	1
343	5	597	1
346	3	625	1
349	4	575	1
352	5	597	1
355	3	529	1
358	4	549	1
361	5	520	1
364	3	636	1
367	4	577	1
370	5	597	1
373	3	636	1
376	4	597	1
379	5	597	1
382	3	650	1
385	4	597	1
388	5	597	1
391	3	589	1
394	4	591	1
397	5	584	1
400	3	484	1
403	4	552	1
406	5	597	1
409	3	595	1
412	4	552	1
415	5	552	1
418	3	698	1
421	4	508	1
424	5	597	1
427	3	624	1
430	4	532	1
433	5	597	1
436	3	624	1
439	4	565	1
442	5	597	1
445	3	655	1
448	4	546	1
451	5	572	1
454	3	541	1
457	4	546	1
460	5	595	1
463	3	529	1
466	4	549	1
469	5	570	1
472	3	450	1
475	4	491	1
478	5	597	1
481	3	557	1
484	4	584	1
487	5	597	1
490	3	667	1
493	4	567	1
496	5	597	1
499	3	557	1
502	4	586	1
505	5	595	1
508	3	579	1
511	4	565	1
514	5	586	1
517	3	636	1
520	4	511	1
523	5	595	1
526	3	595	1
529	4	491	1
532	5	593	1
535	3	549	1
538	4	595	1
541	5	529	1
544	3	572	1
547	4	494	1
550	5	597	1
553	3	562	1
556	4	572	1
559	5	597	1
562	3	640	1
565	4	593	1
568	5	575	1
302	4	597	1
305	4	560	1
308	4	597	1
311	4	597	1
314	4	597	1
317	4	597	1
320	4	597	1
323	4	597	1
326	4	597	1
329	4	597	1
332	4	577	1
335	4	597	1
338	4	597	1
341	4	597	1
344	4	469	1
347	4	597	1
350	4	597	1
353	4	597	1
356	4	597	1
359	4	597	1
362	4	597	1
365	4	597	1
368	4	597	1
371	4	597	1
374	4	597	1
377	4	597	1
380	4	597	1
383	4	597	1
386	4	597	1
389	4	597	1
392	4	597	1
395	4	597	1
398	4	597	1
401	4	597	1
404	4	597	1
407	4	597	1
410	4	597	1
413	4	597	1
416	4	597	1
419	4	597	1
422	4	597	1
425	4	597	1
431	4	597	1
434	4	597	1
570	0	284	1
573	6	82	1
576	0	221	1
579	0	285	1
582	6	699	1
585	7	105	1
588	0	285	1
