0	0	400	1
1	0	400	1
2	0	400	1
3	0	400	1
4	0	400	1
5	0	400	1
6	0	400	1
7	0	400	1
8	0	400	1
9	0	400	1
10	0	381	1
11	0	375	1
12	0	381	1
13	0	393	1
14	0	368	1
15	0	340	1
16	0	387	1
17	0	381	1
18	0	381	1
19	0	375	1
20	1	318	1
21	1	154	1
22	1	347	1
23	0	268	1
24	1	405	1
25	0	47	1
26	1	230	1
27	0	210	1
28	0	62	1
29	1	178	1
30	0	154	1
31	1	117	1
32	1	154	1
33	0	104	1
34	0	200	1
35	0	294	1
36	0	32	1
37	0	210	1
38	1	117	1
39	0	189	1
40	0	361	1
41	0	268	1
42	0	230	1
43	0	0	1
44	0	250	1
45	0	166	1
46	0	189	1
47	0	230	1
48	0	354	1
49	0	277	1
50	0	347	1
51	0	325	1
52	0	361	1
53	0	340	1
54	0	325	1
55	0	302	1
56	0	325	1
57	0	325	1
58	0	240	1
59	0	354	1
0	0	393	1
1	0	400	1
2	0	400	1
3	0	393	1
4	0	393	1
5	0	393	1
6	0	393	1
7	0	393	1
8	0	393	1
9	0	393	1
10	0	387	1
11	0	381	1
12	0	381	1
13	0	381	1
14	0	375	1
15	0	340	1
16	0	387	1
17	0	381	1
18	0	381	1
19	0	381	1
20	1	318	1
21	1	154	1
22	1	347	1
23	0	268	1
24	1	393	1
25	0	47	1
26	1	230	1
27	0	210	1
28	0	62	1
29	1	166	1
30	0	166	1
31	1	117	1
32	1	154	1
33	0	117	1
34	0	210	1
35	0	294	1
36	0	32	1
37	0	230	1
38	1	117	1
39	0	200	1
40	0	368	1
41	0	277	1
42	0	240	1
43	0	16	1
44	0	259	1
45	0	166	1
46	0	210	1
47	0	250	1
48	0	354	1
49	0	294	1
50	0	347	1
51	0	333	1
52	0	361	1
53	0	340	1
54	0	318	1
55	0	294	1
56	0	340	1
57	0	325	1
58	0	240	1
59	0	354	1
0	0	381	1
1	0	375	1
2	0	361	1
3	0	381	1
4	0	375	1
5	0	354	1
6	0	368	1
7	0	381	1
8	0	347	1
9	0	375	1
10	0	375	1
11	0	361	1
12	0	375	1
13	0	368	1
14	0	354	1
15	0	268	1
16	0	340	1
17	0	347	1
18	0	368	1
19	0	361	1
20	0	318	1
21	0	368	1
22	0	333	1
23	0	347	1
24	0	375	1
25	0	333	1
26	0	318	1
27	0	347	1
28	0	354	1
29	0	325	1
60	2	425	1
61	2	130	1
62	2	32	1
63	1	864	1
64	2	329	1
65	1	794	1
66	2	527	1
67	1	727	1
68	2	529	1
69	1	760	1
70	2	420	1
71	1	447	1
72	2	402	1
73	1	484	1
74	2	423	1
75	1	827	1
76	2	371	1
77	1	761	1
78	1	225	1
79	1	584	1
80	2	69	1
81	1	55	1
82	2	32	1
83	1	621	1
84	2	358	1
85	1	726	1
86	2	344	1
87	1	850	1
88	1	47	1
89	2	220	1
90	2	333	1
91	1	8	1
92	2	387	1
93	1	908	1
94	2	83	1
95	1	365	1
96	2	250	1
97	1	433	1
98	1	32	1
99	1	808	1
60	2	390	1
61	2	160	1
62	2	24	1
63	1	858	1
64	2	333	1
65	1	788	1
66	2	510	1
67	1	718	1
68	2	512	1
69	1	737	1
70	2	405	1
71	1	487	1
72	2	384	1
73	1	423	1
74	2	414	1
75	1	820	1
76	2	368	1
77	1	757	1
78	1	250	1
79	1	557	1
80	1	55	1
81	2	47	1
82	2	55	1
83	1	593	1
84	2	298	1
85	1	714	1
86	2	337	1
87	1	849	1
88	1	47	1
89	2	259	1
90	2	347	1
91	1	55	1
92	2	322	1
93	1	904	1
94	1	24	1
95	1	281	1
96	2	200	1
97	1	384	1
98	1	32	1
99	1	803	1
60	1	782	1
61	1	594	1
62	1	769	1
63	1	773	1
64	2	16	1
65	1	600	1
66	1	633	1
67	1	452	1
68	1	178	1
69	1	829	1
70	1	797	1
71	1	698	1
72	2	378	1
73	1	620	1
74	2	351	1
75	1	872	1
76	1	625	1
77	1	745	1
78	1	769	1
79	1	747	1
100	3	627	1
101	4	544	1
102	5	589	1
103	3	696	1
104	4	514	1
105	5	570	1
106	3	661	1
107	4	544	1
108	5	584	1
109	3	514	1
110	4	597	1
111	5	567	1
112	3	606	1
113	4	532	1
114	5	597	1
115	3	625	1
116	4	577	1
117	5	597	1
118	3	538	1
119	4	549	1
120	5	523	1
121	3	636	1
122	4	577	1
123	5	597	1
124	3	636	1
125	4	597	1
126	5	597	1
127	3	650	1
128	4	597	1
129	5	597	1
130	3	579	1
131	4	591	1
132	5	584	1
133	3	491	1
134	4	549	1
135	5	597	1
136	3	591	1
137	4	554	1
138	5	549	1
139	3	698	1
140	4	586	1
141	5	597	1
142	3	622	1
143	4	520	1
144	5	597	1
145	3	624	1
146	4	567	1
147	5	597	1
148	3	640	1
149	4	549	1
150	5	570	1
151	3	511	1
152	4	544	1
153	5	595	1
154	3	532	1
155	4	549	1
156	5	597	1
157	3	450	1
158	4	491	1
159	5	597	1
160	3	554	1
161	4	582	1
162	5	597	1
163	3	665	1
164	4	572	1
165	5	597	1
166	3	560	1
167	4	582	1
168	5	593	1
169	3	577	1
170	4	565	1
171	5	586	1
172	3	636	1
173	4	508	1
174	5	595	1
175	3	595	1
176	4	484	1
177	5	593	1
178	3	554	1
179	4	595	1
180	5	529	1
181	3	572	1
182	4	491	1
183	5	597	1
184	3	562	1
185	4	572	1
186	5	595	1
187	3	636	1
188	4	591	1
189	5	575	1
100	3	627	1
101	4	544	1
102	5	591	1
103	3	698	1
104	4	517	1
105	5	570	1
106	3	661	1
107	4	541	1
108	5	582	1
109	3	520	1
110	4	597	1
111	5	562	1
112	3	606	1
113	4	535	1
114	5	597	1
115	3	625	1
116	4	575	1
117	5	597	1
118	3	529	1
119	4	549	1
120	5	520	1
121	3	636	1
122	4	577	1
123	5	597	1
124	3	636	1
125	4	597	1
126	5	597	1
127	3	650	1
128	4	597	1
129	5	597	1
130	3	589	1
131	4	591	1
132	5	584	1
133	3	484	1
