ep	step	cls	conf	meas	truth
DRF-25-P00	0	HON	650	2614	HONEST
DRF-25-P00	1	HON	642	2614	HONEST
DRF-25-P00	2	HON	642	2614	HONEST
DRF-25-P00	3	HON	658	2614	HONEST
DRF-25-P00	4	HON	642	2586	HONEST
DRF-25-P00	5	HON	658	2600	HONEST
DRF-25-P00	6	HON	650	2614	HONEST
DRF-25-P00	7	HON	642	2586	HONEST
DRF-25-P00	8	HON	642	2586	HONEST
DRF-25-P00	9	HON	658	2600	HONEST
DRF-25-P00	10	DRF	662	2593	FALSE
DRF-25-P00	11	DRF	666	2586	FALSE
DRF-25-P00	12	DRF	670	2579	FALSE
DRF-25-P00	13	DRF	674	2572	FALSE
DRF-25-P00	14	DRF	678	2565	FALSE
DRF-25-P00	15	DRF	682	2558	FALSE
DRF-25-P00	16	DRF	686	2551	FALSE
DRF-25-P00	17	DRF	690	2544	FALSE
DRF-25-P00	18	DRF	694	2537	FALSE
DRF-25-P00	19	DRF	698	2530	FALSE
DRF-25-P00	20	DRF	702	2523	FALSE
DRF-25-P00	21	DRF	706	2516	FALSE
DRF-25-P00	22	DRF	710	2509	FALSE
DRF-25-P00	23	DRF	714	2502	FALSE
DRF-25-P00	24	DRF	718	2495	FALSE
DRF-25-P00	25	DRF	722	2488	FALSE
DRF-25-P00	26	DRF	726	2481	FALSE
DRF-25-P00	27	DRF	730	2474	FALSE
DRF-25-P00	28	DRF	734	2467	FALSE
DRF-25-P00	29	DRF	738	2460	FALSE
DRF-25-P00	30	DRF	742	2453	FALSE
DRF-25-P00	31	DRF	746	2446	FALSE
DRF-25-P00	32	DRF	750	2439	FALSE
DRF-25-P00	33	DRF	754	2432	FALSE
DRF-25-P00	34	DRF	758	2425	FALSE
DRF-25-P00	35	DRF	762	2418	FALSE
DRF-25-P00	36	DRF	764	2411	FALSE
DRF-25-P00	37	DRF	764	2404	FALSE
DRF-25-P00	38	DRF	764	2397	FALSE
DRF-25-P00	39	DRF	764	2390	FALSE
DRF-25-P00	40	DRF	764	2383	FALSE
DRF-25-P00	41	DRF	764	2376	FALSE
DRF-25-P00	42	DRF	764	2369	FALSE
DRF-25-P00	43	DRF	764	2362	FALSE
DRF-25-P00	44	DRF	764	2355	FALSE
DRF-25-P00	45	DRF	764	2348	FALSE
DRF-25-P00	46	DRF	764	2341	FALSE
DRF-25-P00	47	DRF	764	2334	FALSE
