admit-V2-A-clean-0000	4	1	1	1	1	PROVISIONAL_INSTALL	1	800	5	lstwba
admit-V2-A-clean-0001	4	2	2	2	2	WITHHELD	1	800	8	lstwba
admit-V2-A-clean-0002	4	3	3	3	3	PROVISIONAL_INSTALL	1	958	5	lstwba
admit-V2-A-clean-0004	4	4	4	4	5	WITHHELD	1	960	8	lstwba
admit-V2-A-clean-0006	4	4	4	4	7	PERMANENT_INSTALL	1	961	4	lstwba
admit-V2-A-clean-0016	4	4	4	4	17	CORROBORATED	1	962	2	lstwba
admit-V2-A-clean-0020	4	4	4	4	21	REVISE_INSTALL	1	964	6	lstwba
admit-V2-A-clean-0029	4	4	4	4	30	REVISE_INSTALL	1	965	6	lstwba
admit-V2-A-clean-0038	4	4	4	4	39	NEGATIVE_EVIDENCE	1	966	3	lstwba
admit-V2-A-clean-0040	4	4	4	4	41	SUPPRESSED	1	967	7	lstwba
admit-V2-A-clean-0047	4	4	4	4	48	CORROBORATED	1	968	2	lstwba
admit-V2-A-clean-0059	4	4	4	4	12	NEGATIVE_EVIDENCE	1	900	3	lstwba
admit-V2-A-clean-0060	4	4	4	4	13	SUPPRESSED	1	909	7	lstwba
admit-V2-A-clean-0066	4	4	4	4	19	NEGATIVE_EVIDENCE	1	916	3	lstwba
admit-V2-A-clean-0072	4	4	4	4	25	CORROBORATED	1	923	2	lstwba
admit-V2-A-clean-0077	4	4	4	4	30	PERMANENT_INSTALL	1	928	4	lstwba
admit-V2-A-clean-0081	4	4	4	4	34	CONFLICT_WITHHELD	1	933	1	lstwba
admit-V2-A-clean-0090	4	4	4	4	43	CONFLICT_WITHHELD	1	937	1	lstwba
admit-V2-A-clean-0095	4	4	4	4	48	CONFLICT_WITHHELD	1	941	1	lstwba
admit-V2-A-clean-0099	4	4	4	4	4	PERMANENT_INSTALL	1	982	4	lstwba
admit-V2-A-decoy-0000	4	2	2	1	1	PROVISIONAL_INSTALL	1	833	5	lstwba
admit-V2-A-decoy-0001	4	2	2	2	2	PERMANENT_INSTALL	1	833	4	lstwba
admit-V2-A-decoy-0002	4	3	3	3	3	CORROBORATED	1	983	2	lstwba
admit-V2-A-decoy-0003	4	4	4	4	4	CORROBORATED	1	983	2	lstwba
admit-V2-A-decoy-0004	4	4	4	4	5	CORROBORATED	1	983	2	lstwba
admit-V2-A-decoy-0005	4	4	4	4	6	REVISE_INSTALL	1	983	6	lstwba
admit-V2-A-decoy-0006	4	4	4	4	7	REVISE_INSTALL	1	984	6	lstwba
admit-V2-A-decoy-0007	4	4	4	4	8	CORROBORATED	1	984	2	lstwba
