compiler_identity	0	0	exact_compiler_input
recovered_r23_identity	0	0	exact_historical_source
canonical_before	0	0	protected_input_identity
canonical_matches_frozen	0	0	protected_input_equality
project_blake2_kat	0	0	native_projection
build_blake2_kat	0	0	native_build
project_rows_test	0	0	native_projection
build_rows_test	0	0	native_build
project_rows_emit	0	0	native_projection
build_rows_emit	0	0	native_build
blake2_kat	0	0	native_blake2_qualification
rows_test	0	0	native_dataset_order_qualification
rows_emit	0	0	native_reconstructed_rows_evidence
require_blake_empty	0	0	evidence_assertion
require_blake_abc	0	0	evidence_assertion
require_person_fixture	0	0	evidence_assertion
require_person_mod7	0	0	evidence_assertion
require_counts	0	0	evidence_assertion
require_holdout_count	0	0	evidence_assertion
require_rows16	0	0	evidence_assertion
require_failures0	0	0	evidence_assertion
require_generated0	0	0	evidence_assertion
canonical_after	0	0	protected_input_identity
canonical_unchanged	0	0	protected_input_equality
