TRAP-A1-001	4	4	2	1000	1000	4
TRAP-A1-002	4	4	2	1000	1000	4
TRAP-A1-003	4	4	2	1000	1000	4
TRAP-A1-004	4	4	2	1000	1000	4
TRAP-A1-005	4	4	2	1000	1000	4
TRAP-A1-006	4	4	2	1000	1000	4
TRAP-A1-007	4	4	2	1000	1000	4
TRAP-A1-008	4	4	2	1000	1000	4
TRAP-A2-001	4	4	2	1000	1000	4
TRAP-A2-002	4	4	2	1000	1000	4
TRAP-A2-003	4	4	2	1000	1000	4
TRAP-A2-004	4	4	2	1000	1000	4
TRAP-A2-005	4	4	2	1000	1000	4
TRAP-A2-006	4	4	2	1000	1000	4
TRAP-A2-007	4	4	2	1000	1000	4
TRAP-A2-008	4	4	2	1000	1000	4
TRAP-A3-001	4	2	2	1000	500	2
TRAP-A3-002	4	2	2	1000	500	2
TRAP-A3-003	4	2	2	1000	500	2
TRAP-A3-004	4	2	2	1000	500	2
TRAP-A3-005	4	2	2	1000	500	2
TRAP-A3-006	4	2	2	1000	500	2
TRAP-A4-001	4	4	2	1000	1000	4
TRAP-A4-002	4	4	2	1000	1000	4
TRAP-A4-003	4	4	2	1000	1000	4
TRAP-A4-004	4	4	2	1000	1000	4
TRAP-A4-005	4	4	2	1000	1000	4
TRAP-A4-006	4	4	2	1000	1000	4
TRAP-A5-001	4	4	2	1000	1000	4
TRAP-A5-002	4	4	2	1000	1000	4
TRAP-A5-003	4	4	2	1000	1000	4
TRAP-A5-004	4	4	2	1000	1000	4
TRAP-A5-005	4	4	2	1000	1000	4
TRAP-A5-006	4	4	2	1000	1000	4
TRAP-A6-001	4	3	2	1000	1000	3
TRAP-A6-002	4	3	2	1000	1000	3
TRAP-A6-003	4	3	2	1000	1000	3
TRAP-A6-004	4	3	2	1000	1000	3
TRAP-A6-005	4	3	2	1000	1000	3
TRAP-A6-006	4	3	2	1000	1000	3
TRAP-B1-001	4	4	2	1000	1000	4
TRAP-B1-002	4	4	2	1000	1000	4
TRAP-B1-003	4	4	2	1000	1000	4
TRAP-B1-004	4	4	2	1000	1000	4
TRAP-B1-005	4	4	2	1000	1000	4
TRAP-B1-006	4	4	2	1000	1000	4
TRAP-B1-007	4	4	2	1000	1000	4
TRAP-B1-008	4	4	2	1000	1000	4
TRAP-B2-001	4	4	2	1000	1000	4
TRAP-B2-002	4	4	2	1000	1000	4
TRAP-B2-003	4	4	2	1000	1000	4
TRAP-B2-004	4	4	2	1000	1000	4
TRAP-B2-005	4	4	2	1000	1000	4
TRAP-B2-006	4	4	2	1000	1000	4
TRAP-B2-007	4	4	2	1000	1000	4
TRAP-B2-008	4	4	2	1000	1000	4
TRAP-B3-001	4	4	2	1000	800	4
TRAP-B3-002	4	4	2	1000	800	4
TRAP-B3-003	4	4	2	1000	800	4
TRAP-B3-004	4	4	2	1000	800	4
TRAP-B3-005	4	4	2	1000	800	4
TRAP-B3-006	4	4	2	1000	800	4
TRAP-B4-001	4	3	2	1000	1000	3
TRAP-B4-002	4	3	2	1000	1000	3
TRAP-B4-003	4	3	2	1000	1000	3
TRAP-B4-004	4	3	2	1000	1000	3
TRAP-B4-005	4	3	2	1000	1000	3
TRAP-B4-006	4	3	2	1000	1000	3
TRAP-B5-001	4	2	2	1000	500	2
TRAP-B5-002	4	2	2	1000	500	2
TRAP-B5-003	4	2	2	1000	500	2
TRAP-B5-004	4	2	2	1000	500	2
TRAP-B5-005	4	2	2	1000	500	2
TRAP-B5-006	4	2	2	1000	500	2
TRAP-B6-001	4	3	2	1000	1000	3
TRAP-B6-002	4	3	2	1000	1000	3
TRAP-B6-003	4	3	2	1000	1000	3
TRAP-B6-004	4	3	2	1000	1000	3
TRAP-B6-005	4	3	2	1000	1000	3
TRAP-B6-006	4	3	2	1000	1000	3
TRAP-C1-001	4	4	2	1000	800	4
