admit-V2-A-clean-0000	4	1	1	1	1	PROVISIONAL_INSTALL	1	1000	5	clean-kill
admit-V2-A-clean-0001	4	2	2	2	2	WITHHELD	1	1000	8	clean-kill
admit-V2-A-clean-0002	4	3	3	3	3	PROVISIONAL_INSTALL	1	1000	5	clean-kill
admit-V2-A-clean-0004	4	4	4	4	5	ABSTAIN:evidence-remaining	A	0	8	evidence-remaining
admit-V2-A-clean-0006	4	4	4	4	7	ABSTAIN:evidence-remaining	A	0	4	evidence-remaining
admit-V2-A-clean-0016	4	4	4	4	17	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-A-clean-0020	4	4	4	4	21	ABSTAIN:evidence-remaining	A	0	6	evidence-remaining
admit-V2-A-clean-0029	4	4	4	4	30	ABSTAIN:evidence-remaining	A	0	6	evidence-remaining
admit-V2-A-clean-0038	4	4	4	4	39	ABSTAIN:evidence-remaining	A	0	3	evidence-remaining
admit-V2-A-clean-0040	4	4	4	4	41	ABSTAIN:evidence-remaining	A	0	7	evidence-remaining
admit-V2-A-clean-0047	4	4	4	4	48	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-A-clean-0059	4	4	4	4	12	ABSTAIN:evidence-remaining	A	0	3	evidence-remaining
admit-V2-A-clean-0060	4	4	4	4	13	ABSTAIN:evidence-remaining	A	0	7	evidence-remaining
admit-V2-A-clean-0066	4	4	4	4	19	ABSTAIN:evidence-remaining	A	0	3	evidence-remaining
admit-V2-A-clean-0072	4	4	4	4	25	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-A-clean-0077	4	4	4	4	30	ABSTAIN:evidence-remaining	A	0	4	evidence-remaining
admit-V2-A-clean-0081	4	4	4	4	34	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-A-clean-0090	4	4	4	4	43	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-A-clean-0095	4	4	4	4	48	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-A-clean-0099	4	4	4	4	4	PERMANENT_INSTALL	1	1000	4	clean-kill
admit-V2-A-decoy-0000	4	2	2	1	1	PROVISIONAL_INSTALL	1	710	5	clean-kill
admit-V2-A-decoy-0001	4	2	2	2	2	PERMANENT_INSTALL	1	1000	4	clean-kill
admit-V2-A-decoy-0002	4	3	3	3	3	CORROBORATED	1	1000	2	clean-kill
admit-V2-A-decoy-0003	4	4	4	4	4	CORROBORATED	1	1000	2	clean-kill
admit-V2-A-decoy-0004	4	4	4	4	5	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-A-decoy-0005	4	4	4	4	6	ABSTAIN:evidence-remaining	A	0	6	evidence-remaining
admit-V2-A-decoy-0006	4	4	4	4	7	ABSTAIN:evidence-remaining	A	0	6	evidence-remaining
admit-V2-A-decoy-0007	4	4	4	4	8	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
