0|G|0|0|814|6600|1|1
1|G|1|0|846|8265|1|1
2|G|2|1|911|15354|1|1
3|G|0|1|853|8757|1|1
4|G|1|2|908|14931|1|1
5|G|2|2|878|10837|1|1
6|G|0|3|927|19123|1|1
7|G|1|3|885|11633|1|1
8|G|2|4|887|11836|1|1
9|G|0|4|747|4449|1|1
10|G|1|5|836|7657|1|1
11|G|2|5|879|10962|1|1
12|G|0|6|877|10759|1|1
13|G|1|6|842|8041|1|1
14|G|2|7|845|8234|1|1
15|G|0|7|739|4267|1|1
16|G|1|8|857|9007|1|1
17|G|2|8|891|12370|1|1
18|G|0|9|836|7694|1|1
19|G|1|9|798|5949|1|1
20|G|2|10|837|7733|1|1
21|G|0|10|827|7212|1|1
22|G|1|11|889|12130|1|1
23|G|2|11|848|8371|1|1
24|G|0|12|871|10150|1|1
25|G|1|12|839|7825|1|1
26|G|2|13|841|7934|1|1
27|G|0|13|886|11674|1|1
28|G|1|14|842|8052|1|1
29|G|2|14|919|17201|1|1
30|G|0|15|868|9876|1|1
31|G|1|15|857|9019|1|1
32|G|2|16|777|5246|1|1
33|G|0|16|882|11272|1|1
34|G|1|17|804|6167|1|1
35|G|2|17|876|10684|1|1
36|G|0|18|879|10943|1|1
37|G|1|18|825|7087|1|1
38|G|2|19|869|9968|1|1
39|G|0|19|792|5723|1|1
40|G|1|20|899|13401|1|1
41|G|2|20|771|5053|1|1
42|G|0|21|802|6099|1|1
43|G|1|21|850|8526|1|1
44|G|2|22|906|14608|1|1
45|G|0|22|898|13245|1|1
46|G|1|23|888|11942|1|1
47|G|2|23|899|13355|1|1
48|G|0|24|877|10745|1|1
49|G|1|24|764|4874|1|1
50|G|2|25|898|13241|1|1
51|G|0|25|723|3932|1|1
52|G|1|26|706|3605|1|1
53|G|2|26|838|7793|1|1
54|G|0|27|903|13985|1|1
55|G|1|27|858|9088|1|1
56|G|2|28|880|11054|1|1
57|G|0|28|850|8514|1|1
58|G|1|29|878|10798|1|1
59|G|2|29|828|7269|1|1
60|G|0|30|897|13129|1|1
61|G|1|30|720|3860|1|1
62|G|2|31|751|4530|1|1
63|G|0|31|849|8435|1|1
64|G|1|32|843|8110|1|1
65|G|2|32|896|13034|1|1
66|G|0|33|860|9288|1|1
67|G|1|33|866|9754|1|1
68|G|2|34|903|14072|1|1
69|G|0|34|856|8950|1|1
70|G|1|35|921|17679|1|1
71|G|2|35|743|4342|1|1
72|G|0|36|864|9586|1|1
73|G|1|36|933|21026|1|1
74|G|2|37|913|15824|1|1
75|G|0|37|876|10683|1|1
76|G|1|38|839|7863|1|1
77|G|2|38|876|10693|1|1
78|G|0|39|767|4942|1|1
79|G|1|39|869|9954|1|1
80|G|2|40|907|14691|1|1
81|G|0|40|897|13077|1|1
82|G|1|41|873|10394|1|1
83|G|2|41|795|5820|1|1
84|G|0|42|880|11021|1|1
85|G|1|42|772|5101|1|1
86|G|2|43|714|3755|1|1
87|G|0|43|729|4040|1|1
88|G|1|44|816|6682|1|1
89|G|2|44|725|3955|1|1
90|G|0|45|934|21392|1|1
91|G|1|45|854|8835|1|1
92|G|2|46|885|11652|1|1
93|G|0|46|912|15565|1|1
94|G|1|47|862|9386|1|1
95|G|2|47|740|4288|1|1
96|G|0|48|869|9965|1|1
97|G|1|48|844|8168|1|1
98|G|2|49|905|14402|1|1
99|G|0|49|930|20157|1|1
100|G|1|50|795|5832|1|1
101|G|2|50|772|5085|1|1
102|G|0|51|853|8732|1|1
103|G|1|51|802|6078|1|1
104|G|2|52|863|9487|1|1
105|G|0|52|881|11136|1|1
106|G|1|53|896|12935|1|1
107|G|2|53|822|6952|1|1
108|G|0|54|891|12314|1|1
109|G|1|54|880|11052|1|1
110|G|2|55|823|7014|1|1
111|G|0|55|909|15149|1|1
112|G|1|56|777|5236|1|1
113|G|2|56|924|18269|1|1
114|G|0|57|754|4617|1|1
115|G|1|57|800|6004|1|1
116|G|2|58|834|7538|1|1
117|G|0|58|820|6855|1|1
118|G|1|59|824|7052|1|1
119|G|2|59|852|8691|1|1
120|G|0|60|902|13813|1|1
121|G|1|60|923|18190|1|1
122|G|2|61|872|10255|1|1
123|G|0|61|746|4425|1|1
124|G|1|62|719|3857|1|1
125|G|2|62|720|3867|1|1
126|G|0|63|828|7261|1|1
127|G|1|63|872|10255|1|1
