2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p000.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p001.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p002.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p003.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p004.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p005.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p006.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p007.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p008.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p009.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p010.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p011.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p012.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p013.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p014.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p015.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p016.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p017.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p018.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p019.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p020.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p021.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p022.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p023.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p024.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p025.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p026.img
2|4|-4507930774530514644|7|8|416|0|0|1|4|1|0|2048|2|p027.img
2|4|7113618991116322731|9|9|413|0|0|1|4|1|0|2048|2|p028.img
2|4|-5313600160160761278|50|60|322|0|0|1|4|1|0|2048|2|p029.img
2|5|-815210855196670948|556|800|725|0|0|1|4|1|0|2048|2|p000.img
2|5|-3276043991792951880|418|548|624|0|0|1|4|1|0|2048|2|p001.img
2|5|8280578292869417172|416|685|666|0|0|1|4|1|0|2048|2|p002.img
2|5|151116612613958535|563|591|681|0|0|1|4|1|0|2048|2|p003.img
2|5|-624488437351340348|307|516|566|0|0|1|4|1|0|2048|2|p005.img
2|5|7213928853390671874|365|385|529|0|0|1|4|1|0|2048|2|p006.img
2|5|1188538831420346181|296|466|535|0|0|1|4|1|0|2048|2|p008.img
2|5|-8351319115116329693|740|833|760|0|0|1|4|1|0|2048|2|p009.img
2|5|8118101751051892106|622|776|732|0|0|1|4|1|0|2048|2|p010.img
2|5|-4575549585704788459|320|554|589|0|0|1|4|1|0|2048|2|p011.img
2|5|6861949530682777523|169|579|528|0|0|1|4|1|0|2048|2|p013.img
2|5|6409792907476972943|850|1223|815|0|0|1|4|1|0|2048|2|p015.img
2|5|7404902628639099193|332|548|591|0|0|1|4|1|0|2048|2|p016.img
2|5|1719728448182292918|592|712|715|0|0|1|4|1|0|2048|2|p017.img
2|5|-6889319352344131144|553|595|679|0|0|1|4|1|0|2048|2|p018.img
2|5|3992444479358611599|194|922|671|0|0|1|4|1|0|2048|2|p019.img
