admit-V2-A-clean-0000	4	0	986	0
admit-V2-A-clean-0001	4	0	986	0
admit-V2-A-clean-0002	4	0	986	0
admit-V2-A-clean-0004	4	0	986	0
admit-V2-A-clean-0006	4	0	986	0
admit-V2-A-clean-0016	4	0	986	0
admit-V2-A-clean-0020	4	0	986	0
admit-V2-A-clean-0029	4	0	986	0
admit-V2-A-clean-0038	4	0	986	0
admit-V2-A-clean-0040	4	0	986	0
admit-V2-A-clean-0047	4	0	986	0
admit-V2-A-clean-0059	2	3	982	0
admit-V2-A-clean-0060	2	3	982	0
admit-V2-A-clean-0066	2	3	982	0
admit-V2-A-clean-0072	2	3	982	0
admit-V2-A-clean-0077	2	3	982	0
admit-V2-A-clean-0081	2	3	982	0
admit-V2-A-clean-0090	2	3	982	0
admit-V2-A-clean-0095	2	3	982	0
admit-V2-A-clean-0099	3	3	994	0
admit-V2-A-decoy-0000	3	3	994	0
admit-V2-A-decoy-0001	3	3	994	0
admit-V2-A-decoy-0002	3	3	994	0
admit-V2-A-decoy-0003	3	3	994	0
admit-V2-A-decoy-0004	3	3	994	0
admit-V2-A-decoy-0005	3	3	994	0
admit-V2-A-decoy-0006	3	3	994	0
admit-V2-A-decoy-0007	3	3	994	0
admit-V2-A-decoy-0008	3	3	994	0
admit-V2-A-decoy-0009	3	3	994	0
admit-V2-A-decoy-0010	3	3	994	0
admit-V2-A-decoy-0011	3	3	994	0
admit-V2-A-decoy-0012	3	3	994	0
admit-V2-A-decoy-0013	3	3	994	0
admit-V2-A-decoy-0014	3	3	994	0
admit-V2-A-decoy-0015	3	3	994	0
admit-V2-A-decoy-0016	3	3	994	0
admit-V2-A-decoy-0017	3	3	994	0
admit-V2-A-decoy-0018	3	3	994	0
admit-V2-A-decoy-0019	4	0	986	0
admit-V2-A-decoy-0020	4	0	986	0
admit-V2-A-decoy-0021	4	0	986	0
admit-V2-A-decoy-0022	4	0	986	0
admit-V2-A-decoy-0023	4	0	986	0
admit-V2-A-decoy-0024	4	0	986	0
admit-V2-A-decoy-0025	4	0	986	0
admit-V2-A-decoy-0026	4	0	986	0
admit-V2-A-decoy-0027	4	0	986	0
admit-V2-A-decoy-0028	3	3	994	0
admit-V2-A-decoy-0029	3	3	994	0
admit-V2-A-decoy-0030	3	3	994	0
admit-V2-A-decoy-0031	3	3	994	0
admit-V2-A-decoy-0032	3	3	994	0
admit-V2-A-decoy-0033	3	3	994	0
admit-V2-A-decoy-0034	3	3	994	0
admit-V2-A-decoy-0035	3	3	994	0
admit-V2-A-decoy-0036	3	3	994	0
admit-V2-A-decoy-0037	3	3	994	0
admit-V2-A-decoy-0038	3	3	994	0
admit-V2-A-decoy-0039	3	3	994	0
admit-V2-A-decoy-0040	3	3	994	0
admit-V2-A-decoy-0041	3	3	994	0
admit-V2-A-decoy-0042	3	3	994	0
admit-V2-A-decoy-0043	3	3	994	0
admit-V2-A-decoy-0044	3	3	994	0
admit-V2-A-decoy-0045	3	3	994	0
admit-V2-A-decoy-0046	3	3	994	0
admit-V2-A-decoy-0047	3	3	994	0
admit-V2-A-decoy-0048	3	3	994	0
admit-V2-A-decoy-0049	3	3	994	0
admit-V2-A-decoy-0050	3	3	994	0
admit-V2-A-decoy-0051	3	3	994	0
admit-V2-A-install-0000	3	3	994	0
admit-V2-A-install-0001	3	3	994	0
admit-V2-A-install-0002	3	3	994	0
admit-V2-A-install-0003	3	3	994	0
admit-V2-A-install-0004	3	3	994	0
admit-V2-A-install-0005	3	3	994	0
admit-V2-A-install-0006	3	3	994	0
admit-V2-A-install-0007	3	3	994	0
admit-V2-A-install-0008	3	3	994	0
admit-V2-A-install-0009	3	3	994	0
admit-V2-A-install-0010	3	3	994	0
admit-V2-A-install-0011	3	3	994	0
admit-V2-A-install-0012	3	3	994	0
admit-V2-A-install-0013	3	3	994	0
admit-V2-A-install-0014	3	3	994	0
admit-V2-A-install-0015	3	3	994	0
admit-V2-A-install-0016	4	0	986	0
admit-V2-A-install-0017	4	0	986	0
admit-V2-A-install-0018	4	0	986	0
admit-V2-A-install-0019	4	0	986	0
admit-V2-A-install-0020	4	0	986	0
admit-V2-A-install-0021	4	0	986	0
admit-V2-A-install-0022	4	0	986	0
admit-V2-A-install-0023	4	0	986	0
admit-V2-A-install-0024	3	3	994	0
admit-V2-A-install-0025	3	3	994	0
admit-V2-A-install-0026	3	3	994	0
admit-V2-A-install-0027	3	3	994	0
admit-V2-A-install-0028	3	3	994	0
admit-V2-A-install-0029	3	3	994	0
admit-V2-A-install-0030	3	3	994	0
admit-V2-A-install-0031	3	3	994	0
admit-V2-A-install-0032	3	3	994	0
admit-V2-A-install-0033	3	3	994	0
admit-V2-A-install-0034	3	3	994	0
admit-V2-A-install-0035	3	3	994	0
admit-V2-A-install-0036	3	3	994	0
admit-V2-A-install-0037	3	3	994	0
admit-V2-A-install-0038	3	3	994	0
admit-V2-A-install-0039	3	3	994	0
admit-V2-A-install-0040	3	3	994	0
admit-V2-A-install-0041	3	3	994	0
admit-V2-A-install-0042	3	3	994	0
admit-V2-A-install-0043	3	3	994	0
admit-V2-A-withhold-0000	4	0	986	0
admit-V2-A-withhold-0001	4	0	986	0
admit-V2-A-withhold-0002	4	0	986	0
admit-V2-A-withhold-0003	4	0	986	0
admit-V2-A-withhold-0004	4	0	986	0
admit-V2-A-withhold-0005	4	0	986	0
admit-V2-A-withhold-0006	4	0	986	0
admit-V2-A-withhold-0007	4	0	986	0
admit-V2-D-clean-0000	4	0	986	0
admit-V2-D-clean-0001	4	0	986	0
admit-V2-D-clean-0002	4	0	986	0
admit-V2-D-clean-0003	4	0	986	0
admit-V2-D-clean-0004	4	0	986	0
admit-V2-D-clean-0006	4	0	986	0
admit-V2-D-clean-0012	4	0	986	0
admit-V2-D-clean-0013	4	0	986	0
admit-V2-D-clean-0016	4	0	986	0
admit-V2-D-clean-0057	2	3	982	0
admit-V2-D-clean-0059	2	3	982	0
admit-V2-D-clean-0060	2	3	982	0
admit-V2-D-clean-0061	2	3	982	0
admit-V2-D-clean-0066	2	3	982	0
admit-V2-D-clean-0067	2	3	982	0
admit-V2-D-clean-0074	2	3	982	0
admit-V2-D-clean-0082	2	3	982	0
admit-V2-D-clean-0193	2	3	982	0
admit-V2-D-clean-0194	2	3	982	0
admit-V2-D-clean-0245	3	3	994	0
admit-V2-D-decoy-0000	3	3	994	0
admit-V2-D-decoy-0001	3	3	994	0
admit-V2-D-decoy-0002	3	3	994	0
admit-V2-D-decoy-0003	3	3	994	0
admit-V2-D-decoy-0004	3	3	994	0
admit-V2-D-decoy-0005	3	3	994	0
admit-V2-D-decoy-0006	3	3	994	0
admit-V2-D-decoy-0007	3	3	994	0
admit-V2-D-decoy-0008	3	3	994	0
admit-V2-D-decoy-0009	3	3	994	0
admit-V2-D-decoy-0010	3	3	994	0
admit-V2-D-decoy-0011	3	3	994	0
admit-V2-D-decoy-0012	3	3	994	0
admit-V2-D-decoy-0013	3	3	994	0
admit-V2-D-decoy-0014	3	3	994	0
admit-V2-D-decoy-0015	3	3	994	0
admit-V2-D-decoy-0016	3	3	994	0
admit-V2-D-decoy-0017	3	3	994	0
admit-V2-D-decoy-0018	3	3	994	0
admit-V2-D-decoy-0019	4	0	986	0
admit-V2-D-decoy-0020	4	0	986	0
admit-V2-D-decoy-0021	4	0	986	0
admit-V2-D-decoy-0022	4	0	986	0
admit-V2-D-decoy-0023	4	0	986	0
admit-V2-D-decoy-0024	4	0	986	0
admit-V2-D-decoy-0025	4	0	986	0
admit-V2-D-decoy-0026	4	0	986	0
admit-V2-D-decoy-0027	4	0	986	0
admit-V2-D-decoy-0028	3	3	994	0
admit-V2-D-decoy-0029	3	3	994	0
admit-V2-D-decoy-0030	3	3	994	0
admit-V2-D-decoy-0031	3	3	994	0
admit-V2-D-decoy-0032	3	3	994	0
admit-V2-D-decoy-0033	3	3	994	0
admit-V2-D-decoy-0034	3	3	994	0
admit-V2-D-decoy-0035	3	3	994	0
admit-V2-D-decoy-0036	3	3	994	0
admit-V2-D-decoy-0037	3	3	994	0
admit-V2-D-decoy-0038	3	3	994	0
admit-V2-D-decoy-0039	3	3	994	0
admit-V2-D-decoy-0040	3	3	994	0
admit-V2-D-decoy-0041	3	3	994	0
admit-V2-D-decoy-0042	3	3	994	0
admit-V2-D-decoy-0043	3	3	994	0
admit-V2-D-decoy-0044	3	3	994	0
admit-V2-D-decoy-0045	3	3	994	0
admit-V2-D-decoy-0046	3	3	994	0
admit-V2-D-decoy-0047	3	3	994	0
admit-V2-D-decoy-0048	3	3	994	0
admit-V2-D-decoy-0049	3	3	994	0
admit-V2-D-decoy-0050	3	3	994	0
admit-V2-D-decoy-0051	3	3	994	0
admit-V2-D-install-0000	3	3	994	0
admit-V2-D-install-0001	3	3	994	0
admit-V2-D-install-0002	3	3	994	0
admit-V2-D-install-0003	3	3	994	0
admit-V2-D-install-0004	3	3	994	0
admit-V2-D-install-0005	3	3	994	0
admit-V2-D-install-0006	3	3	994	0
admit-V2-D-install-0007	3	3	994	0
admit-V2-D-install-0008	3	3	994	0
admit-V2-D-install-0009	3	3	994	0
admit-V2-D-install-0010	3	3	994	0
admit-V2-D-install-0011	3	3	994	0
admit-V2-D-install-0012	3	3	994	0
admit-V2-D-install-0013	3	3	994	0
admit-V2-D-install-0014	3	3	994	0
admit-V2-D-install-0015	3	3	994	0
admit-V2-D-install-0016	4	0	986	0
admit-V2-D-install-0017	4	0	986	0
admit-V2-D-install-0018	4	0	986	0
admit-V2-D-install-0019	4	0	986	0
admit-V2-D-install-0020	4	0	986	0
admit-V2-D-install-0021	4	0	986	0
admit-V2-D-install-0022	4	0	986	0
admit-V2-D-install-0023	4	0	986	0
admit-V2-D-install-0024	3	3	994	0
admit-V2-D-install-0025	3	3	994	0
admit-V2-D-install-0026	3	3	994	0
admit-V2-D-install-0027	3	3	994	0
admit-V2-D-install-0028	3	3	994	0
admit-V2-D-install-0029	3	3	994	0
admit-V2-D-install-0030	3	3	994	0
admit-V2-D-install-0031	3	3	994	0
admit-V2-D-install-0032	3	3	994	0
admit-V2-D-install-0033	3	3	994	0
admit-V2-D-install-0034	3	3	994	0
admit-V2-D-install-0035	3	3	994	0
admit-V2-D-install-0036	3	3	994	0
admit-V2-D-install-0037	3	3	994	0
admit-V2-D-install-0038	3	3	994	0
admit-V2-D-install-0039	3	3	994	0
admit-V2-D-install-0040	3	3	994	0
admit-V2-D-install-0041	3	3	994	0
admit-V2-D-install-0042	3	3	994	0
admit-V2-D-install-0043	3	3	994	0
admit-V2-D-withhold-0000	4	0	986	0
