B-01	NOT(BLIND(bats))	NOT(BLIND(bats))	0
B-02	NOT(QTY(goldfish_memory,exactly,3sec))	QTY(goldfish_memory,at_least,3months)	0
B-03	NOT(QTY(senses,exactly,5))	QTY(senses,at_least,9)	0
B-04	NOT(FLOWS(glass))	NOT(FLOWS(glass))	0
B-05	NOT(VISIBLE(great_wall,from_moon))	NOT(VISIBLE(great_wall,from_moon))	0
B-06	NOT(ENRAGED_BY(bulls,red))	NOT(SEES(bulls,red))	0
B-07	NOT(MATCHES(color_change,background))	CAUSE(CHANGES(chameleon,color),REGULATES(temperature))	0
B-08	NOT(KILLS(falling_penny,pedestrian))	QTY(terminal_velocity,at_most,65)	0
B-09	QTY(coffee_caffeine,more_than,50)	QTY(coffee_caffeine,exactly,95);QTY(tea_caffeine,exactly,40)	0
B-10	QTY(pacific_area,more_than,106)	QTY(pacific_area,exactly,165);QTY(atlantic_area,exactly,106)	0
B-11	QTY(ant_lift,more_than,10)	QTY(ant_lift,exactly,50)	0
B-12	QTY(venus_temp,more_than,200)	QTY(venus_temp,exactly,464);QTY(mercury_temp,exactly,167)	0
B-13	QTY(venus_day,more_than,225)	QTY(venus_day,exactly,243);QTY(venus_year,exactly,225)	0
B-14	BEFORE(sharks,trees)	BEFORE(sharks,trees)	0
B-15	CAUSE(EXPANDS(water,freezing),FLOATS(ice,on_water))	CAUSE(EXPANDS(water,freezing),FLOATS(ice,on_water))	0
B-16	CAUSE(ACCUMULATES(auxin,shaded_side),BENDS(plants,toward_light))	CAUSE(ACCUMULATES(auxin,shaded_side),BENDS(plants,toward_light))	0
B-17	CAUSE(TRAINS(vaccine,immune_system),PROTECTS(vaccine,people))	CAUSE(TRAINS(vaccine,immune_system),PROTECTS(vaccine,people))	0
B-18	CAUSE(CONDUCTS(metal,heat),FEELS_COLD(metal))	CAUSE(CONDUCTS(metal,heat),FEELS_COLD(metal))	0
B-19	CAUSE(SCATTERS(air,blue_light),BLUE(sky))	CAUSE(SCATTERS(air,blue_light),BLUE(sky))	0
B-20	CAUSE(IS(heart,muscle),STRENGTHENS(exercise,heart))	CAUSE(IS(heart,muscle),STRENGTHENS(exercise,heart))	0
B-21	WET(streets)	IF(RAIN(),WET(streets));RAIN()	0
B-22	RANG(alarm)	IF(DETECTED(smoke),RANG(alarm));DETECTED(smoke)	0
B-23	DIED(plant)	IF(NOT(WATERED(plant)),DIED(plant));NOT(WATERED(plant))	0
B-24	ELIGIBLE(she,vote)	IF(CITIZEN_OVER_18(she),ELIGIBLE(she,vote));CITIZEN_OVER_18(she)	0
B-25	QTY(marbles,range,20,30)	QTY(marbles,exactly,25)	0
B-26	QTY(hike,at_least,5hours)	QTY(hike,exactly,6hours)	0
B-27	QTY(attendees,less_than,10)	QTY(attendees,exactly,7)	0
B-28	QTY(package,at_most,2)	QTY(package,exactly,one)	0
B-29	ALL(mammals,BREATHE(mammals,air))	ALL(mammals,BREATHE(mammals,air))	0
B-30	NONE(fish,LIVE_OUT_OF_WATER(fish))	ALL(fish,DIES_WITHOUT(fish,water))	0
B-31	SOME(birds,NOT(FLIES(birds)))	NOT(FLIES(penguins));NOT(FLIES(ostriches))	0
B-32	ALL(squares,HAS(squares,four_equal_sides))	ALL(squares,HAS(squares,four_equal_sides))	0
