A-01	CAUSE(DRINK(people,green_tea),NOT(HEART_DISEASE(people)))	HEALTHY_HEARTS(tea_drinkers);DRINK(people,green_tea)	0
A-02	CAUSE(OWNS(child,dog),EMPATHETIC(child))	EMPATHETIC(children_with_dogs);OWNS(child,dog)	0
A-03	CAUSE(PERFORMS(tribe,rain_dance),RAIN())	RAIN();PERFORMS(tribe,rain_dance)	0
A-04	CAUSE(EATS(children,spinach),STRONG_BONES(children))	STRONG_BONES(children);EATS(children,spinach)	0
A-05	CAUSE(MEDITATES(people),NOT(CHRONIC_PAIN(people)))	NOT(CHRONIC_PAIN(meditators));MEDITATES(people)	0
A-06	CAUSE(COLD(weather),COLDS(people))	COLDS(people);COLD(weather)	0
A-07	CAUSE(SELLS(vendors,ice_cream),DROWNINGS(swimmers))	HIGH(sales);HIGH(drownings)	0
A-08	CAUSE(CARRIES(people,lighter),LUNG_CANCER(people))	CARRIES(patients,lighter);LUNG_CANCER(patients)	0
A-09	CAUSE(FULL(moon),SPIKES(crime))	FULL(moon);SPIKES(crime)	0
A-10	CAUSE(WEARS(people,glasses),WORSE(eyesight))	WEARS(people,glasses);WORSE(eyesight)	0
A-11	INNOCENT(defendant)	NOT(FOUND_GUILTY(defendant,jury))	0
A-12	SAFE(water)	NOT(DETECTED(contaminants,sample))	0
A-13	NOT(EXISTS(side_effects))	NOT(OBSERVED(serious_side_effects,trial))	0
A-14	CLEAN(restaurant)	NOT(FOUND(violations,inspector))	0
A-15	AT(meeting,five_pm)	AT(meeting,eleven_am)	0
A-16	DOSE(drug,five_mg)	DOSE(drug,twenty_mg)	0
A-17	FLOORS(building,three)	FLOORS(building,twelve)	0
A-18	AGE(she,five)	AGE(she,twenty_five)	0
A-19	COLLAPSE(bridge)	MAYBE(UNSAFE(bridge))	0
A-20	CURES(treatment,baldness)	MAYBE(HELPS(treatment,hair_loss))	0
A-21	ERUPTS(volcano)	MAYBE(ERUPTS(volcano))	0
A-22	QTY(stock_gain,exactly,200)	MAYBE(RISES(stock_price))	0
A-23	RAIN()	IF(RAIN(),WET(ground));WET(ground)	0
A-24	AT(suspect,scene)	IF(AT(suspect,scene),RECORDED(cameras,suspect));RECORDED(cameras,someone)	0
A-25	FAILED(hard_drive)	IF(FAILED(hard_drive),NOT(BOOTS(computer)));NOT(BOOTS(computer))	0
A-26	PASSED(she,exam)	IF(PASSED(she,exam),CELEBRATES(she));CELEBRATES(she)	0
A-27	MADE_OF(moon,cheese)	PACKED(astronauts,crackers)	0
A-28	CAUSE(SWALLOWS(student,sand),IMPROVES(memory))	IMPROVES(memory)	0
A-29	CAUSE(MICROWAVES(phone),CHARGES(phone))	EMITS(microwave,waves)	0
A-30	CAUSE(STARES(person,sun),IMPROVES(eyesight))	EXERCISES(sunlight,eye_muscles)	0
A-31	CAUSE(POURS(person,bleach,coffee),BRIGHTER(morning))	BRIGHTENS(bleach,laundry)	0
A-32	CAUSE(IRONS(person,shirt),SAVES(time))	WARM(body)	0
B-01	NOT(BLIND(bats))	NOT(BLIND(bats))	0
B-02	NOT(QTY(goldfish_memory,exactly,3sec))	QTY(goldfish_memory,at_least,3months)	0
B-03	NOT(QTY(senses,exactly,5))	QTY(senses,at_least,9)	0
B-04	NOT(FLOWS(glass))	NOT(FLOWS(glass))	0
B-05	NOT(VISIBLE(great_wall,from_moon))	NOT(VISIBLE(great_wall,from_moon))	0
B-06	NOT(ENRAGED_BY(bulls,red))	NOT(SEES(bulls,red))	0
B-07	NOT(MATCHES(color_change,background))	CAUSE(CHANGES(chameleon,color),REGULATES(temperature))	0
B-08	NOT(KILLS(falling_penny,pedestrian))	QTY(terminal_velocity,at_most,65)	0
B-09	QTY(coffee_caffeine,more_than,50)	QTY(coffee_caffeine,exactly,95);QTY(tea_caffeine,exactly,40)	0
B-10	QTY(pacific_area,more_than,106)	QTY(pacific_area,exactly,165);QTY(atlantic_area,exactly,106)	0
B-11	QTY(ant_lift,more_than,10)	QTY(ant_lift,exactly,50)	0
B-12	QTY(venus_temp,more_than,200)	QTY(venus_temp,exactly,464);QTY(mercury_temp,exactly,167)	0
B-13	QTY(venus_day,more_than,225)	QTY(venus_day,exactly,243);QTY(venus_year,exactly,225)	0
B-14	BEFORE(sharks,trees)	BEFORE(sharks,trees)	0
B-15	CAUSE(EXPANDS(water,freezing),FLOATS(ice,on_water))	CAUSE(EXPANDS(water,freezing),FLOATS(ice,on_water))	0
B-16	CAUSE(ACCUMULATES(auxin,shaded_side),BENDS(plants,toward_light))	CAUSE(ACCUMULATES(auxin,shaded_side),BENDS(plants,toward_light))	0
B-17	CAUSE(TRAINS(vaccine,immune_system),PROTECTS(vaccine,people))	CAUSE(TRAINS(vaccine,immune_system),PROTECTS(vaccine,people))	0
B-18	CAUSE(CONDUCTS(metal,heat),FEELS_COLD(metal))	CAUSE(CONDUCTS(metal,heat),FEELS_COLD(metal))	0
B-19	CAUSE(SCATTERS(air,blue_light),BLUE(sky))	CAUSE(SCATTERS(air,blue_light),BLUE(sky))	0
B-20	CAUSE(IS(heart,muscle),STRENGTHENS(exercise,heart))	CAUSE(IS(heart,muscle),STRENGTHENS(exercise,heart))	0
B-21	WET(streets)	IF(RAIN(),WET(streets));RAIN()	0
B-22	RANG(alarm)	IF(DETECTED(smoke),RANG(alarm));DETECTED(smoke)	0
B-23	DIED(plant)	IF(NOT(WATERED(plant)),DIED(plant));NOT(WATERED(plant))	0
B-24	ELIGIBLE(she,vote)	IF(CITIZEN_OVER_18(she),ELIGIBLE(she,vote));CITIZEN_OVER_18(she)	0
B-25	QTY(marbles,range,20,30)	QTY(marbles,exactly,25)	0
B-26	QTY(hike,at_least,5hours)	QTY(hike,exactly,6hours)	0
B-27	QTY(attendees,less_than,10)	QTY(attendees,exactly,7)	0
B-28	QTY(package,at_most,2)	QTY(package,exactly,one)	0
B-29	ALL(mammals,BREATHE(mammals,air))	ALL(mammals,BREATHE(mammals,air))	0
B-30	NONE(fish,LIVE_OUT_OF_WATER(fish))	ALL(fish,DIES_WITHOUT(fish,water))	0
B-31	SOME(birds,NOT(FLIES(birds)))	NOT(FLIES(penguins));NOT(FLIES(ostriches))	0
B-32	ALL(squares,HAS(squares,four_equal_sides))	ALL(squares,HAS(squares,four_equal_sides))	0
