CLEAN_REPLAY,start
EP,0,1,1,39,1,1022
EP,1,1,1,38,2,843
EP,2,1,1,37,3,664
EP,3,1,1,36,4,485
EP,4,1,1,35,5,306
EP,5,1,1,34,6,127
EP,6,1,1,33,7,999951
EP,7,1,1,32,8,999772
EP,8,1,1,31,9,999593
EP,9,1,1,30,10,999414
EP,10,1,1,29,11,999235
EP,11,1,1,28,12,999056
EP,12,1,1,27,13,998877
EP,13,1,1,26,14,998698
EP,14,1,1,25,15,998519
EP,15,1,1,24,16,998340
EP,16,1,1,23,17,998161
EP,17,1,1,22,18,997982
EP,18,1,1,21,19,997803
EP,19,1,1,20,20,997624
EP,20,1,1,19,21,997445
EP,21,1,1,18,22,997266
EP,22,1,1,17,23,997087
EP,23,1,1,16,24,996908
EP,24,1,1,15,25,996729
EP,25,1,1,14,26,996550
EP,26,1,1,13,27,996371
EP,27,1,1,12,28,996192
EP,28,1,1,11,29,996013
EP,29,1,1,10,30,995834
EP,30,1,1,9,31,995655
EP,31,1,1,8,32,995476
EP,32,1,1,7,33,995297
EP,33,1,1,6,34,995118
EP,34,1,1,5,35,994939
EP,35,1,1,4,36,994760
EP,36,1,1,3,37,994581
EP,37,1,1,2,38,994402
EP,38,1,1,1,39,994223
EP,39,1,1,0,40,994044
EP,40,0,0,0,40,991208
EP,41,0,0,0,40,991692
EP,42,0,0,0,40,992176
EP,43,0,0,0,40,992660
EP,44,0,0,0,40,993144
EP,45,0,0,0,40,993628
EP,46,0,0,0,40,994112
EP,47,0,0,0,40,994596
EP,48,0,0,0,40,995080
EP,49,0,0,0,40,995564
EP,50,0,0,0,40,996048
EP,51,0,0,0,40,996532
EP,52,0,0,0,40,997016
EP,53,0,0,0,40,997500
EP,54,0,0,0,40,997984
EP,55,0,0,0,40,998468
EP,56,0,0,0,40,998952
EP,57,0,0,0,40,999436
EP,58,0,0,0,40,999920
EP,59,0,0,0,40,401
EP,60,0,0,0,40,885
EP,61,0,0,0,40,1369
