H5B-D-0-00	1	1	1	0	0	REL	1	967	0	f32
H5B-D-0-02	1	1	1	0	0	REL	1	968	0	f32
H5B-D-0-04	1	1	1	0	0	REL	1	969	0	f32
H5B-D-0-06	1	1	1	0	0	REL	1	970	0	f32
H5B-D-0-08	1	1	1	0	0	REL	1	971	0	f32
H5B-D-1-00	1	1	1	0	0	REL	0	9	0	f32
H5B-D-1-02	1	1	1	0	0	REL	0	9	0	f32
H5B-D-1-04	1	1	1	0	0	REL	0	9	0	f32
H5B-D-1-06	1	1	1	0	0	REL	0	9	0	f32
H5B-D-1-08	1	1	1	0	0	REL	0	9	0	f32
H5B-D-2-00	1	1	1	0	0	REL	0	9	0	f32
H5B-D-2-02	1	1	1	0	0	REL	0	9	0	f32
H5B-D-2-04	1	1	1	0	0	REL	0	8	0	f32
H5B-D-2-06	1	1	1	0	0	REL	0	8	0	f32
H5B-D-2-08	1	1	1	0	0	REL	0	8	0	f32
H5B-D-6-00	1	1	1	0	0	REL	0	8	0	f32
H5B-D-6-02	1	1	1	0	0	REL	0	8	0	f32
H5B-D-6-04	1	1	1	0	0	REL	0	8	0	f32
H5B-D-6-06	1	1	1	0	0	REL	0	8	0	f32
H5B-D-6-08	1	1	1	0	0	REL	0	8	0	f32
H5B-D-0-01	1	1	1	0	0	REL	1	972	0	f32
H5B-D-0-03	1	1	1	0	0	REL	1	972	0	f32
H5B-D-0-05	1	1	1	0	0	REL	1	973	0	f32
H5B-D-0-07	1	1	1	0	0	REL	1	974	0	f32
H5B-D-0-09	1	1	1	0	0	REL	1	975	0	f32
H5B-D-1-01	1	1	1	0	0	REL	0	8	0	f32
H5B-D-1-03	1	1	1	0	0	REL	0	8	0	f32
H5B-D-1-05	1	1	1	0	0	REL	0	8	0	f32
H5B-D-1-07	1	1	1	0	0	REL	0	8	0	f32
H5B-D-1-09	1	1	1	0	0	REL	0	8	0	f32
H5B-D-2-01	1	1	1	0	0	REL	0	8	0	f32
H5B-D-2-03	1	1	1	0	0	REL	0	7	0	f32
H5B-D-2-05	1	1	1	0	0	REL	0	7	0	f32
H5B-D-2-07	1	1	1	0	0	REL	0	7	0	f32
H5B-D-2-09	1	1	1	0	0	REL	0	7	0	f32
H5B-D-6-01	1	1	1	0	0	REL	0	7	0	f32
H5B-D-6-03	1	1	1	0	0	REL	0	7	0	f32
H5B-D-6-05	1	1	1	0	0	REL	0	7	0	f32
H5B-D-6-07	1	1	1	0	0	REL	0	7	0	f32
H5B-D-6-09	1	1	1	0	0	REL	0	7	0	f32
H5B-O-06-00	1	1	1	0	0	REL	1	666	0	f32
H5B-O-06-02	1	1	1	0	0	REL	1	995	0	f32
H5B-O-06-04	1	1	1	0	0	REL	1	995	0	f32
H5B-O-06-06	1	1	1	0	0	REL	1	750	0	f32
H5B-O-06-08	1	1	1	0	0	REL	1	7	0	f32
H5B-O-12-00	1	1	1	0	0	REL	1	800	0	f32
H5B-O-12-02	1	1	1	0	0	REL	1	995	0	f32
H5B-O-12-04	1	1	1	0	0	REL	1	995	0	f32
H5B-O-12-06	1	1	1	0	0	REL	1	833	0	f32
H5B-O-12-08	1	1	1	0	0	REL	1	14	0	f32
H5B-O-20-00	1	1	1	0	0	REL	1	857	0	f32
H5B-O-20-02	1	1	1	0	0	REL	1	995	0	f32
H5B-O-20-04	1	1	1	0	0	REL	1	995	0	f32
H5B-O-20-06	1	1	1	0	0	REL	1	875	0	f32
H5B-O-20-08	1	1	1	0	0	REL	1	21	0	f32
H5B-O-40-00	1	1	1	0	0	REL	1	888	0	f32
H5B-O-40-02	1	1	1	0	0	REL	1	995	0	f32
H5B-O-40-04	1	1	1	0	0	REL	1	995	0	f32
H5B-O-40-06	1	1	1	0	0	REL	1	900	0	f32
H5B-O-40-08	1	1	1	0	0	REL	1	28	0	f32
H5B-O-06-01	1	1	1	0	0	REL	1	909	0	f32
H5B-O-06-03	1	1	1	0	0	REL	1	35	0	f32
H5B-O-06-05	1	1	1	0	0	REL	1	916	0	f32
H5B-O-06-07	1	1	1	0	0	REL	1	995	0	f32
H5B-O-06-09	1	1	1	0	0	REL	1	995	0	f32
H5B-O-12-01	1	1	1	0	0	REL	1	923	0	f32
H5B-O-12-03	1	1	1	0	0	REL	1	42	0	f32
H5B-O-12-05	1	1	1	0	0	REL	1	928	0	f32
H5B-O-12-07	1	1	1	0	0	REL	1	995	0	f32
H5B-O-12-09	1	1	1	0	0	REL	1	995	0	f32
H5B-O-20-01	1	1	1	0	0	REL	1	933	0	f32
H5B-O-20-03	1	1	1	0	0	REL	1	49	0	f32
H5B-O-20-05	1	1	1	0	0	REL	1	937	0	f32
H5B-O-20-07	1	1	1	0	0	REL	1	995	0	f32
H5B-O-20-09	1	1	1	0	0	REL	1	995	0	f32
H5B-O-40-01	1	1	1	0	0	REL	1	941	0	f32
H5B-O-40-03	1	1	1	0	0	REL	1	56	0	f32
H5B-O-40-05	1	1	1	0	0	REL	1	944	0	f32
H5B-O-40-07	1	1	1	0	0	REL	1	995	0	f32
H5B-O-40-09	1	1	1	0	0	REL	1	995	0	f32
H5B-P-06-00	1	1	1	0	0	REL	0	947	0	f32
H5B-P-06-02	1	1	1	0	0	REL	0	995	0	f32
H5B-P-06-04	1	1	1	0	0	REL	0	991	0	f32
H5B-P-06-06	1	1	1	0	0	REL	0	900	0	f32
H5B-P-06-08	1	1	1	0	0	REL	0	62	0	f32
H5B-P-12-00	1	1	1	0	0	REL	0	857	0	f32
H5B-P-12-02	1	1	1	0	0	REL	0	986	0	f32
H5B-P-12-04	1	1	1	0	0	REL	0	982	0	f32
H5B-P-12-06	1	1	1	0	0	REL	0	818	0	f32
H5B-P-12-08	1	1	1	0	0	REL	0	62	0	f32
H5B-P-20-00	1	1	1	0	0	REL	0	782	0	f32
H5B-P-20-02	1	1	1	0	0	REL	0	977	0	f32
H5B-P-20-04	1	1	1	0	0	REL	0	973	0	f32
H5B-P-20-06	1	1	1	0	0	REL	0	750	0	f32
H5B-P-20-08	1	1	1	0	0	REL	0	62	0	f32
H5B-P-40-00	1	1	1	0	0	REL	0	720	0	f32
H5B-P-40-02	1	1	1	0	0	REL	0	969	0	f32
H5B-P-40-04	1	1	1	0	0	REL	0	965	0	f32
H5B-P-40-06	1	1	1	0	0	REL	0	692	0	f32
H5B-P-40-08	1	1	1	0	0	REL	0	61	0	f32
H5B-P-06-01	1	1	1	0	0	REL	0	666	0	f32
H5B-P-06-03	1	1	1	0	0	REL	0	61	0	f32
H5B-P-06-05	1	1	1	0	0	REL	0	642	0	f32
H5B-P-06-07	1	1	1	0	0	REL	0	960	0	f32
H5B-P-06-09	1	1	1	0	0	REL	0	956	0	f32
H5B-P-12-01	1	1	1	0	0	REL	0	620	0	f32
H5B-P-12-03	1	1	1	0	0	REL	0	60	0	f32
H5B-P-12-05	1	1	1	0	0	REL	0	600	0	f32
H5B-P-12-07	1	1	1	0	0	REL	0	952	0	f32
H5B-P-12-09	1	1	1	0	0	REL	0	948	0	f32
H5B-P-20-01	1	1	1	0	0	REL	0	580	0	f32
H5B-P-20-03	1	1	1	0	0	REL	0	60	0	f32
H5B-P-20-05	1	1	1	0	0	REL	0	562	0	f32
H5B-P-20-07	1	1	1	0	0	REL	0	944	0	f32
H5B-P-20-09	1	1	1	0	0	REL	0	940	0	f32
H5B-P-40-01	1	1	1	0	0	REL	0	545	0	f32
H5B-P-40-03	1	1	1	0	0	REL	0	60	0	f32
H5B-P-40-05	1	1	1	0	0	REL	0	529	0	f32
H5B-P-40-07	1	1	1	0	0	REL	0	936	0	f32
H5B-P-40-09	1	1	1	0	0	REL	0	932	0	f32
