TRAP-A1-001	2	2	2	0	0	REL	0	500	0	f32
TRAP-A1-002	2	2	2	0	0	REL	0	331	0	f32
TRAP-A1-003	2	2	2	0	0	REL	0	248	0	f32
TRAP-A1-004	2	2	2	0	0	REL	0	198	0	f32
TRAP-A1-005	2	2	2	0	0	REL	0	164	0	f32
TRAP-A1-006	2	2	2	0	0	REL	0	140	0	f32
TRAP-A1-007	2	2	2	0	0	REL	0	123	0	f32
TRAP-A1-008	2	2	2	0	0	REL	0	109	0	f32
TRAP-A2-001	2	2	2	0	0	REL	0	98	0	f32
TRAP-A2-002	2	2	2	0	0	REL	0	88	0	f32
TRAP-A2-003	2	2	2	0	0	REL	0	81	0	f32
TRAP-A2-004	2	2	2	0	0	REL	0	74	0	f32
TRAP-A2-005	2	2	2	0	0	REL	0	69	0	f32
TRAP-A2-006	2	2	2	0	0	REL	0	64	0	f32
TRAP-A2-007	2	2	2	0	0	REL	0	60	0	f32
TRAP-A2-008	2	2	2	0	0	REL	0	56	0	f32
TRAP-A3-001	2	2	2	0	0	ABSTAIN:leader-changed	A	498	0	f32
TRAP-A3-002	2	2	2	0	0	ABSTAIN:leader-changed	A	332	0	f32
TRAP-A3-003	2	2	2	0	0	ABSTAIN:leader-changed	A	249	0	f32
TRAP-A3-004	2	2	2	0	0	ABSTAIN:leader-changed	A	199	0	f32
TRAP-A3-005	2	2	2	0	0	ABSTAIN:leader-changed	A	165	0	f32
TRAP-A3-006	2	2	2	0	0	ABSTAIN:leader-changed	A	141	0	f32
TRAP-A4-001	2	2	2	0	0	REL	0	53	0	f32
TRAP-A4-002	2	2	2	0	0	REL	0	50	0	f32
TRAP-A4-003	2	2	2	0	0	REL	0	48	0	f32
TRAP-A4-004	2	2	2	0	0	REL	0	45	0	f32
TRAP-A4-005	2	2	2	0	0	REL	0	43	0	f32
TRAP-A4-006	2	2	2	0	0	REL	0	41	0	f32
TRAP-A5-001	2	2	2	0	0	REL	0	39	0	f32
TRAP-A5-002	2	2	2	0	0	REL	0	38	0	f32
TRAP-A5-003	2	2	2	0	0	REL	0	36	0	f32
TRAP-A5-004	2	2	2	0	0	REL	0	35	0	f32
TRAP-A5-005	2	2	2	0	0	REL	0	33	0	f32
TRAP-A5-006	2	2	2	0	0	REL	0	32	0	f32
TRAP-A6-001	2	2	2	0	0	ABSTAIN:leader-changed	A	32	0	f32
TRAP-A6-002	2	2	2	0	0	ABSTAIN:leader-changed	A	31	0	f32
TRAP-A6-003	2	2	2	0	0	ABSTAIN:leader-changed	A	30	0	f32
TRAP-A6-004	2	2	2	0	0	ABSTAIN:leader-changed	A	29	0	f32
TRAP-A6-005	2	2	2	0	0	ABSTAIN:leader-changed	A	28	0	f32
TRAP-A6-006	2	2	2	0	0	ABSTAIN:leader-changed	A	27	0	f32
TRAP-B1-001	2	2	2	0	0	REL	0	25	0	f32
TRAP-B1-002	2	2	2	0	0	REL	0	25	0	f32
TRAP-B1-003	2	2	2	0	0	REL	0	24	0	f32
TRAP-B1-004	2	2	2	0	0	REL	0	23	0	f32
TRAP-B1-005	2	2	2	0	0	REL	0	25	0	f32
TRAP-B1-006	2	2	2	0	0	REL	0	24	0	f32
TRAP-B1-007	2	2	2	0	0	REL	0	23	0	f32
TRAP-B1-008	2	2	2	0	0	REL	0	23	0	f32
TRAP-B2-001	2	2	2	0	0	REL	0	22	0	f32
TRAP-B2-002	2	2	2	0	0	REL	0	21	0	f32
TRAP-B2-003	2	2	2	0	0	REL	0	21	0	f32
TRAP-B2-004	2	2	2	0	0	REL	0	20	0	f32
TRAP-B2-005	2	2	2	0	0	REL	0	19	0	f32
TRAP-B2-006	2	2	2	0	0	REL	0	19	0	f32
TRAP-B2-007	2	2	2	0	0	REL	0	18	0	f32
TRAP-B2-008	2	2	2	0	0	REL	0	18	0	f32
TRAP-B3-001	2	2	2	0	0	REL	0	17	0	f32
TRAP-B3-002	2	2	2	0	0	REL	0	17	0	f32
TRAP-B3-003	2	2	2	0	0	REL	0	16	0	f32
TRAP-B3-004	2	2	2	0	0	REL	0	16	0	f32
TRAP-B3-005	2	2	2	0	0	REL	0	16	0	f32
TRAP-B3-006	2	2	2	0	0	REL	0	15	0	f32
TRAP-B4-001	2	2	2	0	0	ABSTAIN:leader-changed	A	16	0	f32
TRAP-B4-002	2	2	2	0	0	ABSTAIN:leader-changed	A	15	0	f32
TRAP-B4-003	2	2	2	0	0	ABSTAIN:leader-changed	A	15	0	f32
